"Indexcd","Idxtrd01","Idxtrd02","Idxtrd03","Idxtrd04","Idxtrd05","Idxtrd08"
"000001","1997-04-11","1279.340","1283.560","1251.010","1278.530","-0.262100"
"000001","1997-04-14","1293.980","1325.670","1293.980","1316.920","3.002700"
"000001","1997-04-15","1318.570","1326.380","1298.180","1324.960","0.610500"
"000001","1997-04-16","1334.310","1338.420","1318.160","1327.780","0.212800"
"000001","1997-04-17","1323.420","1331.180","1319.760","1323.370","-0.332100"
"000001","1997-04-18","1325.230","1338.850","1305.950","1338.030","1.107800"
"000001","1997-04-21","1355.560","1365.220","1350.800","1362.070","1.796700"
"000001","1997-04-22","1362.980","1368.880","1354.450","1365.500","0.251800"
"000001","1997-04-23","1370.050","1380.360","1368.650","1378.840","0.976900"
"000001","1997-04-24","1370.170","1386.520","1356.520","1380.280","0.104400"
"000001","1997-04-25","1382.930","1386.270","1363.980","1364.970","-1.109200"
"000001","1997-04-28","1372.260","1381.560","1346.260","1352.000","-0.950200"
"000001","1997-04-29","1354.000","1376.810","1335.760","1376.770","1.832100"
"000001","1997-04-30","1385.300","1396.480","1376.460","1393.750","1.233300"
"000001","1997-05-05","1398.140","1448.990","1398.050","1448.930","3.959100"
"000001","1997-05-06","1462.030","1483.500","1459.680","1482.990","2.350700"
"000001","1997-05-07","1495.220","1499.620","1464.860","1495.460","0.840900"
"000001","1997-05-08","1496.980","1504.260","1401.590","1405.180","-6.036900"
"000001","1997-05-09","1412.900","1469.080","1394.420","1467.230","4.415800"
"000001","1997-05-12","1490.780","1510.180","1486.450","1500.400","2.260700"
"000001","1997-05-13","1501.250","1501.250","1436.210","1464.280","-2.407400"
"000001","1997-05-14","1447.610","1447.670","1378.030","1379.220","-5.809000"
"000001","1997-05-15","1371.190","1425.300","1360.220","1417.670","2.787800"
"000001","1997-05-16","1309.600","1394.210","1287.070","1315.920","-7.177300"
"000001","1997-05-19","1330.790","1350.580","1316.130","1344.610","2.180200"
"000001","1997-05-20","1351.660","1386.370","1351.230","1381.110","2.714500"
"000001","1997-05-21","1386.840","1389.600","1340.290","1354.880","-1.899200"
"000001","1997-05-22","1248.970","1300.980","1232.200","1235.220","-8.831800"
"000001","1997-05-23","1238.690","1263.520","1225.800","1254.270","1.542200"
"000001","1997-05-26","1268.590","1275.300","1213.240","1251.550","-0.216900"
"000001","1997-05-27","1258.380","1281.750","1253.250","1281.740","2.412200"
"000001","1997-05-28","1283.000","1288.740","1265.570","1270.350","-0.888600"
"000001","1997-05-29","1267.520","1282.840","1262.570","1263.350","-0.551000"
"000001","1997-05-30","1261.290","1285.390","1254.620","1285.180","1.727900"
"000001","1997-06-02","1302.820","1336.420","1302.160","1336.280","3.976100"
"000001","1997-06-03","1341.680","1344.640","1313.460","1338.760","0.185600"
"000001","1997-06-04","1345.380","1363.700","1344.590","1361.190","1.675400"
"000001","1997-06-05","1362.190","1369.510","1346.970","1360.230","-0.070500"
"000001","1997-06-06","1271.310","1314.720","1254.270","1275.300","-6.243800"
"000001","1997-06-09","1275.250","1282.750","1255.670","1274.920","-0.029800"
"000001","1997-06-10","1278.990","1285.040","1239.860","1241.740","-2.602500"
"000001","1997-06-11","1239.500","1244.010","1175.710","1220.400","-1.718600"
"000001","1997-06-12","1224.470","1229.640","1211.800","1212.770","-0.625200"
"000001","1997-06-13","1154.980","1244.240","1154.970","1243.980","2.573400"
"000001","1997-06-16","1255.770","1269.630","1255.770","1261.470","1.406000"
"000001","1997-06-17","1260.410","1263.900","1245.330","1245.930","-1.231900"
"000001","1997-06-18","1252.020","1254.900","1230.300","1232.680","-1.063500"
"000001","1997-06-19","1233.680","1250.640","1227.250","1230.740","-0.157400"
"000001","1997-06-20","1244.000","1292.320","1244.000","1291.200","4.912500"
"000001","1997-06-23","1313.240","1322.980","1265.180","1283.490","-0.597100"
"000001","1997-06-24","1287.190","1304.050","1283.720","1303.930","1.592500"
"000001","1997-06-25","1309.340","1311.200","1293.350","1297.590","-0.486200"
"000001","1997-06-26","1295.110","1295.150","1280.850","1284.460","-1.011900"
"000001","1997-06-27","1287.920","1291.980","1246.930","1250.270","-2.661800"
"000001","1997-07-02","1255.910","1261.570","1147.330","1199.060","-4.095900"
"000001","1997-07-03","1194.680","1194.680","1149.940","1150.620","-4.039800"
"000001","1997-07-04","1138.920","1163.250","1124.780","1159.340","0.757900"
"000001","1997-07-07","1161.710","1163.450","1085.570","1096.820","-5.392700"
"000001","1997-07-08","1092.800","1115.430","1066.040","1109.670","1.171600"
"000001","1997-07-09","1113.640","1122.670","1104.090","1120.840","1.006600"
"000001","1997-07-10","1121.260","1137.870","1115.210","1120.150","-0.061600"
"000001","1997-07-11","1116.420","1155.060","1114.400","1154.790","3.092400"
"000001","1997-07-14","1163.290","1185.780","1158.450","1185.720","2.678400"
"000001","1997-07-15","1189.470","1201.210","1180.190","1200.110","1.213600"
"000001","1997-07-16","1201.590","1204.850","1184.440","1190.830","-0.773300"
"000001","1997-07-17","1188.270","1203.500","1180.930","1197.230","0.537400"
"000001","1997-07-18","1199.400","1210.440","1191.290","1209.860","1.054900"
"000001","1997-07-21","1215.840","1218.480","1188.880","1193.530","-1.349700"
"000001","1997-07-22","1189.120","1208.260","1163.470","1208.250","1.233300"
"000001","1997-07-23","1219.060","1223.820","1194.700","1198.860","-0.777200"
"000001","1997-07-24","1194.700","1200.310","1172.370","1174.220","-2.055300"
"000001","1997-07-25","1166.570","1177.650","1158.140","1170.860","-0.286100"
"000001","1997-07-28","1167.810","1167.880","1138.470","1141.780","-2.483600"
"000001","1997-07-29","1137.320","1161.190","1133.180","1153.230","1.002800"
"000001","1997-07-30","1157.090","1179.480","1157.000","1179.420","2.271000"
"000001","1997-07-31","1184.940","1192.200","1179.710","1189.760","0.876700"
"000001","1997-08-01","1191.650","1194.030","1182.220","1192.830","0.258000"
"000001","1997-08-04","1196.250","1201.920","1188.680","1200.330","0.628800"
"000001","1997-08-05","1203.360","1207.230","1193.700","1196.270","-0.338200"
"000001","1997-08-06","1196.040","1197.440","1170.270","1171.940","-2.033800"
"000001","1997-08-07","1167.930","1199.240","1161.630","1199.240","2.329500"
"000001","1997-08-08","1205.950","1216.560","1201.360","1206.050","0.567900"
"000001","1997-08-11","1206.460","1206.760","1182.450","1184.080","-1.821600"
"000001","1997-08-12","1177.260","1183.440","1145.750","1146.810","-3.147600"
"000001","1997-08-13","1139.250","1153.490","1118.200","1120.130","-2.326500"
"000001","1997-08-14","1120.470","1168.330","1120.240","1168.110","4.283400"
"000001","1997-08-15","1174.180","1174.880","1133.890","1143.060","-2.144500"
"000001","1997-08-18","1139.610","1139.610","1116.150","1134.630","-0.737500"
"000001","1997-08-19","1134.620","1143.200","1128.110","1132.910","-0.151600"
"000001","1997-08-20","1135.050","1144.650","1133.740","1144.640","1.035400"
"000001","1997-08-21","1148.390","1165.220","1147.820","1164.550","1.739400"
"000001","1997-08-22","1159.390","1174.490","1156.830","1171.830","0.625100"
"000001","1997-08-25","1175.440","1184.330","1175.380","1184.100","1.047100"
"000001","1997-08-26","1186.070","1194.130","1181.240","1194.040","0.839500"
"000001","1997-08-27","1195.430","1199.470","1188.330","1198.510","0.374400"
"000001","1997-08-28","1201.060","1216.080","1194.680","1213.890","1.283300"
"000001","1997-08-29","1214.310","1223.070","1209.480","1221.060","0.590700"
"000001","1997-09-01","1224.180","1230.070","1219.100","1229.860","0.720700"
"000001","1997-09-02","1228.470","1232.690","1215.920","1226.300","-0.289500"
"000001","1997-09-03","1223.620","1243.330","1223.460","1240.820","1.184000"
"000001","1997-09-04","1245.780","1253.150","1245.640","1251.300","0.844600"
"000001","1997-09-05","1250.600","1253.350","1241.220","1251.550","0.020000"
"000001","1997-09-08","1253.150","1257.550","1245.740","1255.230","0.294000"
"000001","1997-09-09","1255.180","1257.930","1230.440","1231.030","-1.927900"
"000001","1997-09-10","1230.430","1256.040","1227.640","1256.040","2.031600"
"000001","1997-09-11","1260.520","1264.490","1236.110","1242.710","-1.061300"
"000001","1997-09-12","1240.500","1247.910","1207.830","1208.700","-2.736800"
"000001","1997-09-15","1205.900","1211.680","1175.950","1179.290","-2.433200"
"000001","1997-09-16","1182.760","1193.850","1181.170","1187.220","0.672400"
"000001","1997-09-17","1188.890","1191.300","1162.240","1167.560","-1.656000"
"000001","1997-09-18","1169.670","1181.750","1164.650","1172.370","0.412000"
"000001","1997-09-19","1174.770","1185.090","1168.870","1184.520","1.036400"
"000001","1997-09-22","1184.490","1185.100","1102.620","1103.970","-6.800200"
"000001","1997-09-23","1096.190","1105.280","1025.130","1041.960","-5.617000"
"000001","1997-09-24","1064.660","1110.110","1064.660","1110.010","6.531000"
"000001","1997-09-25","1118.370","1130.130","1106.250","1117.010","0.630600"
"000001","1997-09-26","1118.690","1118.940","1094.420","1109.630","-0.660700"
"000001","1997-09-29","1106.340","1106.340","1079.340","1084.070","-2.303500"
"000001","1997-09-30","1083.410","1100.390","1083.230","1097.380","1.227800"
"000001","1997-10-06","1100.700","1105.410","1091.150","1098.900","0.138500"
"000001","1997-10-07","1098.290","1102.710","1087.020","1102.570","0.334000"
"000001","1997-10-08","1122.970","1140.940","1116.710","1134.870","2.929500"
"000001","1997-10-09","1134.590","1138.660","1120.090","1122.470","-1.092600"
"000001","1997-10-10","1121.340","1131.570","1120.510","1130.790","0.741200"
"000001","1997-10-13","1136.430","1138.400","1117.390","1119.820","-0.970100"
"000001","1997-10-14","1116.300","1118.020","1105.700","1117.930","-0.168800"
"000001","1997-10-15","1119.110","1129.650","1116.430","1125.780","0.702200"
"000001","1997-10-16","1131.400","1151.390","1131.390","1150.310","2.178900"
"000001","1997-10-17","1155.420","1180.220","1153.900","1176.490","2.275900"
"000001","1997-10-20","1183.740","1191.040","1173.560","1187.370","0.924800"
"000001","1997-10-21","1190.490","1192.340","1179.570","1191.870","0.379000"
"000001","1997-10-22","1193.700","1203.020","1168.450","1177.520","-1.204000"
"000001","1997-10-23","1178.980","1186.070","1170.230","1173.360","-0.353300"
"000001","1997-10-24","1172.880","1179.810","1164.060","1178.310","0.421900"
"000001","1997-10-27","1183.650","1235.940","1183.650","1235.830","4.881600"
"000001","1997-10-28","1239.580","1241.830","1172.890","1177.920","-4.685900"
"000001","1997-10-29","1168.220","1188.800","1162.980","1184.090","0.523800"
"000001","1997-10-30","1189.270","1207.970","1173.650","1174.850","-0.780300"
"000001","1997-10-31","1164.910","1181.510","1158.740","1180.390","0.471500"
"000001","1997-11-03","1181.160","1185.070","1176.550","1180.850","0.039000"
"000001","1997-11-04","1180.860","1190.470","1180.860","1184.700","0.326000"
"000001","1997-11-05","1186.090","1194.670","1179.350","1194.040","0.788400"
"000001","1997-11-06","1198.660","1203.090","1179.580","1181.120","-1.082000"
"000001","1997-11-07","1181.780","1195.740","1177.630","1195.140","1.187000"
"000001","1997-11-10","1199.370","1202.580","1178.630","1185.780","-0.783200"
"000001","1997-11-11","1183.420","1187.740","1168.480","1186.630","0.071700"
"000001","1997-11-12","1190.010","1193.530","1171.560","1174.190","-1.048300"
"000001","1997-11-13","1169.700","1185.280","1157.290","1185.020","0.922300"
"000001","1997-11-14","1187.350","1208.840","1181.690","1197.830","1.081000"
"000001","1997-11-17","1210.680","1213.230","1190.430","1191.330","-0.542600"
"000001","1997-11-18","1190.260","1193.310","1182.610","1183.350","-0.669800"
"000001","1997-11-19","1185.100","1191.960","1175.780","1181.630","-0.145400"
"000001","1997-11-20","1182.740","1189.490","1169.100","1172.430","-0.778600"
"000001","1997-11-21","1168.970","1169.100","1152.010","1158.560","-1.183000"
"000001","1997-11-24","1150.420","1150.560","1122.940","1124.940","-2.901900"
"000001","1997-11-25","1120.860","1131.130","1114.140","1125.530","0.052400"
"000001","1997-11-26","1126.600","1143.820","1124.480","1143.820","1.625000"
"000001","1997-11-27","1141.770","1141.970","1120.520","1122.520","-1.862200"
"000001","1997-11-28","1117.570","1139.640","1114.430","1139.630","1.524200"
"000001","1997-12-01","1137.590","1139.290","1130.450","1133.090","-0.573900"
"000001","1997-12-02","1133.590","1139.600","1128.500","1130.170","-0.257700"
"000001","1997-12-03","1129.780","1130.320","1121.590","1122.550","-0.674200"
"000001","1997-12-04","1121.800","1137.010","1119.200","1135.870","1.186600"
"000001","1997-12-05","1139.480","1144.220","1134.930","1136.200","0.029100"
"000001","1997-12-08","1140.550","1143.080","1136.580","1139.360","0.278100"
"000001","1997-12-09","1139.810","1148.170","1137.320","1148.170","0.773200"
"000001","1997-12-10","1150.480","1158.990","1149.330","1157.840","0.842200"
"000001","1997-12-11","1159.050","1159.750","1145.550","1159.170","0.114900"
"000001","1997-12-12","1160.220","1165.810","1153.430","1153.840","-0.459800"
"000001","1997-12-15","1155.720","1168.060","1155.600","1168.030","1.229800"
"000001","1997-12-16","1170.460","1174.810","1165.600","1174.800","0.579600"
"000001","1997-12-17","1169.640","1169.740","1145.890","1146.520","-2.407200"
"000001","1997-12-18","1142.100","1159.110","1138.400","1154.170","0.667200"
"000001","1997-12-19","1154.700","1161.880","1151.140","1160.770","0.571800"
"000001","1997-12-22","1162.680","1169.030","1153.440","1169.010","0.709900"
"000001","1997-12-23","1171.900","1176.920","1165.060","1171.250","0.191600"
"000001","1997-12-24","1171.730","1173.540","1164.860","1169.660","-0.135800"
"000001","1997-12-25","1170.560","1181.480","1169.990","1181.280","0.993500"
"000001","1997-12-26","1187.750","1194.240","1186.530","1191.920","0.900700"
"000001","1997-12-29","1196.300","1198.970","1185.660","1186.610","-0.445500"
"000001","1997-12-30","1186.140","1193.620","1179.560","1181.140","-0.461000"
"000001","1997-12-31","1182.250","1195.050","1182.250","1194.100","1.097200"
"000001","1998-01-05","1200.950","1220.490","1200.220","1220.470","2.208400"
"000001","1998-01-06","1223.730","1233.640","1215.410","1233.620","1.077500"
"000001","1998-01-07","1233.960","1244.100","1231.150","1244.070","0.847100"
"000001","1998-01-08","1243.120","1250.010","1235.890","1237.160","-0.555400"
"000001","1998-01-09","1233.700","1245.000","1221.300","1239.900","0.221500"
"000001","1998-01-12","1242.210","1246.650","1226.400","1226.970","-1.042800"
"000001","1998-01-13","1211.880","1211.880","1110.090","1167.650","-4.834700"
"000001","1998-01-14","1170.350","1203.250","1170.320","1202.210","2.959800"
"000001","1998-01-15","1210.420","1217.860","1196.150","1215.430","1.099600"
"000001","1998-01-16","1215.820","1220.970","1207.920","1213.960","-0.120900"
"000001","1998-01-19","1215.410","1216.990","1205.480","1213.130","-0.068400"
"000001","1998-01-20","1211.280","1215.570","1195.380","1203.710","-0.776500"
"000001","1998-01-21","1201.990","1209.690","1198.230","1200.200","-0.291600"
"000001","1998-01-22","1200.520","1207.450","1194.380","1204.430","0.352400"
"000001","1998-01-23","1206.490","1224.120","1206.450","1222.910","1.534300"
"000001","1998-02-09","1257.990","1262.620","1244.430","1248.040","2.054900"
"000001","1998-02-10","1248.600","1248.600","1233.700","1236.510","-0.923800"
"000001","1998-02-11","1234.180","1251.450","1233.530","1250.240","1.110400"
"000001","1998-02-12","1253.390","1254.410","1242.000","1246.300","-0.315100"
"000001","1998-02-13","1246.730","1251.910","1241.820","1245.910","-0.031300"
"000001","1998-02-16","1246.800","1247.960","1230.920","1236.240","-0.776100"
"000001","1998-02-17","1234.840","1240.580","1228.110","1238.500","0.182800"
"000001","1998-02-18","1239.630","1240.180","1225.500","1229.830","-0.700000"
"000001","1998-02-19","1229.810","1235.490","1223.930","1232.580","0.223600"
"000001","1998-02-20","1234.600","1237.920","1224.580","1226.020","-0.532200"
"000001","1998-02-23","1217.860","1217.860","1195.890","1208.600","-1.420900"
"000001","1998-02-24","1206.930","1216.350","1206.090","1208.220","-0.031400"
"000001","1998-02-25","1208.520","1209.490","1191.750","1194.670","-1.121500"
"000001","1998-02-26","1193.000","1206.670","1189.520","1206.670","1.004500"
"000001","1998-02-27","1209.440","1213.730","1202.860","1206.530","-0.011600"
"000001","1998-03-02","1196.740","1205.750","1182.610","1188.310","-1.510100"
"000001","1998-03-03","1186.520","1201.800","1185.300","1201.790","1.134400"
"000001","1998-03-04","1204.940","1214.000","1201.250","1213.250","0.953600"
"000001","1998-03-05","1217.850","1219.280","1206.370","1207.540","-0.470600"
"000001","1998-03-06","1208.750","1208.980","1202.120","1206.450","-0.090300"
"000001","1998-03-09","1207.960","1208.620","1197.570","1200.830","-0.465800"
"000001","1998-03-10","1199.630","1205.830","1186.550","1199.830","-0.083300"
"000001","1998-03-11","1201.260","1210.530","1187.440","1190.040","-0.815900"
"000001","1998-03-12","1187.540","1188.280","1175.550","1178.970","-0.930200"
"000001","1998-03-13","1177.820","1184.960","1176.010","1184.960","0.508100"
"000001","1998-03-16","1186.190","1188.620","1179.440","1188.480","0.297100"
"000001","1998-03-17","1193.670","1202.840","1193.240","1202.830","1.207400"
"000001","1998-03-18","1204.100","1204.740","1191.910","1193.910","-0.741600"
"000001","1998-03-19","1192.400","1195.830","1184.870","1188.710","-0.435500"
"000001","1998-03-20","1188.590","1192.320","1183.250","1187.500","-0.101800"
"000001","1998-03-23","1186.560","1186.860","1178.040","1179.870","-0.642500"
"000001","1998-03-24","1180.090","1194.060","1179.970","1194.020","1.199300"
"000001","1998-03-25","1207.620","1209.770","1188.850","1191.550","-0.206900"
"000001","1998-03-26","1191.000","1193.820","1186.220","1188.860","-0.225800"
"000001","1998-03-27","1189.410","1223.930","1188.850","1223.560","2.918800"
"000001","1998-03-30","1230.940","1249.440","1228.300","1249.440","2.115100"
"000001","1998-03-31","1251.340","1252.240","1238.640","1243.020","-0.513800"
"000001","1998-04-01","1243.370","1255.010","1240.060","1254.960","0.960600"
"000001","1998-04-02","1259.590","1285.030","1259.580","1269.020","1.120400"
"000001","1998-04-03","1268.570","1286.110","1266.030","1286.080","1.344300"
"000001","1998-04-06","1291.610","1306.380","1286.430","1306.380","1.578400"
"000001","1998-04-07","1308.560","1310.290","1296.540","1303.140","-0.248000"
"000001","1998-04-08","1303.410","1322.830","1302.410","1322.790","1.507900"
"000001","1998-04-09","1326.440","1328.790","1288.890","1297.220","-1.933000"
"000001","1998-04-10","1294.620","1311.530","1293.590","1311.510","1.101600"
"000001","1998-04-13","1319.940","1326.300","1311.830","1318.750","0.552000"
"000001","1998-04-14","1318.270","1320.910","1304.380","1313.720","-0.381400"
"000001","1998-04-15","1314.170","1324.710","1314.070","1324.710","0.836600"
"000001","1998-04-16","1324.040","1326.420","1312.560","1316.250","-0.638600"
"000001","1998-04-17","1311.540","1311.730","1291.080","1298.110","-1.378200"
"000001","1998-04-20","1292.160","1302.980","1286.580","1296.010","-0.161800"
"000001","1998-04-21","1296.770","1307.860","1295.060","1305.220","0.710600"
"000001","1998-04-22","1307.830","1333.070","1307.830","1332.180","2.065600"
"000001","1998-04-23","1337.490","1340.250","1321.040","1324.560","-0.572000"
"000001","1998-04-24","1324.450","1331.850","1313.610","1315.170","-0.708900"
"000001","1998-04-27","1314.350","1318.800","1303.480","1310.380","-0.364200"
"000001","1998-04-28","1315.350","1333.090","1315.330","1332.990","1.725500"
"000001","1998-04-29","1337.890","1341.580","1328.560","1332.500","-0.036800"
"000001","1998-04-30","1336.010","1343.460","1335.550","1343.450","0.821800"
"000001","1998-05-04","1353.060","1355.520","1345.360","1352.930","0.705600"
"000001","1998-05-05","1355.050","1356.060","1346.590","1352.520","-0.030300"
"000001","1998-05-06","1352.720","1355.660","1341.810","1348.410","-0.303900"
"000001","1998-05-07","1348.890","1352.550","1326.650","1327.870","-1.523300"
"000001","1998-05-08","1324.740","1357.600","1324.720","1357.590","2.238200"
"000001","1998-05-11","1367.240","1368.030","1351.590","1354.610","-0.219500"
"000001","1998-05-12","1358.960","1360.060","1342.730","1349.650","-0.366200"
"000001","1998-05-13","1351.180","1369.300","1351.000","1369.260","1.453000"
"000001","1998-05-14","1373.170","1376.300","1360.890","1367.130","-0.155600"
"000001","1998-05-15","1373.430","1379.130","1361.840","1368.090","0.070200"
"000001","1998-05-18","1373.670","1376.380","1360.470","1368.180","0.006600"
"000001","1998-05-19","1370.680","1372.870","1355.540","1362.290","-0.430500"
"000001","1998-05-20","1362.690","1365.100","1352.170","1357.430","-0.356800"
"000001","1998-05-21","1356.960","1367.720","1350.260","1366.660","0.680000"
"000001","1998-05-22","1371.360","1379.890","1370.720","1375.820","0.670200"
"000001","1998-05-25","1380.130","1389.660","1376.200","1389.370","0.984900"
"000001","1998-05-26","1392.750","1394.440","1383.760","1390.420","0.075600"
"000001","1998-05-27","1393.740","1399.540","1390.550","1399.540","0.655900"
"000001","1998-05-28","1402.850","1405.580","1392.900","1397.900","-0.117200"
"000001","1998-05-29","1402.680","1411.350","1402.020","1411.210","0.952100"
"000001","1998-06-01","1418.350","1420.550","1411.060","1415.570","0.309000"
"000001","1998-06-02","1419.220","1419.580","1402.630","1413.080","-0.175900"
"000001","1998-06-03","1415.020","1421.120","1413.110","1420.000","0.489700"
"000001","1998-06-04","1420.990","1422.980","1402.750","1406.300","-0.964800"
"000001","1998-06-05","1404.070","1414.360","1390.630","1408.610","0.164300"
"000001","1998-06-08","1411.960","1415.180","1401.060","1403.730","-0.346400"
"000001","1998-06-09","1400.350","1400.350","1357.460","1369.650","-2.427800"
"000001","1998-06-10","1367.740","1377.830","1359.390","1368.300","-0.098600"
"000001","1998-06-11","1367.560","1371.150","1346.070","1347.680","-1.507000"
"000001","1998-06-12","1373.110","1383.470","1365.080","1383.390","2.649700"
"000001","1998-06-15","1385.330","1386.980","1359.880","1365.340","-1.304800"
"000001","1998-06-16","1362.590","1362.590","1323.530","1348.590","-1.226800"
"000001","1998-06-17","1349.000","1356.660","1344.440","1348.940","0.026000"
"000001","1998-06-18","1352.230","1372.120","1352.230","1370.690","1.612400"
"000001","1998-06-19","1376.190","1392.880","1376.190","1392.880","1.618900"
"000001","1998-06-22","1400.470","1401.510","1392.060","1399.360","0.465200"
"000001","1998-06-23","1398.240","1398.710","1385.450","1397.960","-0.100000"
"000001","1998-06-24","1399.710","1402.140","1390.850","1401.740","0.270400"
"000001","1998-06-25","1402.950","1404.050","1377.180","1382.040","-1.405400"
"000001","1998-06-26","1383.290","1388.550","1376.410","1385.620","0.259000"
"000001","1998-06-29","1387.020","1387.190","1356.220","1361.430","-1.745800"
"000001","1998-06-30","1360.610","1363.590","1335.210","1339.200","-1.632800"
"000001","1998-07-01","1363.270","1367.150","1315.180","1316.440","-1.699500"
"000001","1998-07-02","1314.100","1331.650","1297.000","1331.650","1.155400"
"000001","1998-07-03","1335.840","1341.730","1327.800","1335.130","0.261300"
"000001","1998-07-06","1339.260","1339.680","1313.280","1315.280","-1.486700"
"000001","1998-07-07","1313.650","1324.410","1307.910","1324.400","0.693400"
"000001","1998-07-08","1326.820","1339.160","1326.630","1338.980","1.100900"
"000001","1998-07-09","1341.350","1344.430","1336.660","1343.230","0.317400"
"000001","1998-07-10","1344.750","1360.640","1344.630","1360.620","1.294600"
"000001","1998-07-13","1362.690","1363.000","1352.160","1358.810","-0.133000"
"000001","1998-07-14","1360.610","1361.190","1334.710","1336.560","-1.637500"
"000001","1998-07-15","1332.410","1341.640","1326.320","1335.470","-0.081600"
"000001","1998-07-16","1335.300","1337.640","1317.890","1325.630","-0.736800"
"000001","1998-07-17","1325.880","1330.820","1311.750","1314.710","-0.823800"
"000001","1998-07-20","1311.060","1311.150","1278.300","1287.070","-2.102400"
