"Indexcd","Idxtrd01","Idxtrd02","Idxtrd03","Idxtrd04","Idxtrd05","Idxtrd08"
"000001","1991-05-10","108.610","109.400","108.530","108.530","-0.695400"
"000001","1991-05-13","107.880","107.880","107.740","107.840","-0.635800"
"000001","1991-05-14","107.210","107.840","107.060","107.190","-0.602700"
"000001","1991-05-15","106.560","106.600","106.420","106.570","-0.578400"
"000001","1991-05-16","105.830","105.860","105.690","105.770","-0.750700"
"000001","1991-05-17","105.120","106.750","104.960","106.750","0.926500"
"000001","1991-05-20","107.760","107.820","106.710","107.820","1.002300"
"000001","1991-05-21","108.890","108.890","108.620","108.810","0.918200"
"000001","1991-05-22","109.710","109.820","108.110","108.250","-0.514700"
"000001","1991-05-23","107.520","109.160","107.350","109.080","0.766700"
"000001","1991-05-24","110.070","110.080","109.820","110.080","0.916800"
"000001","1991-05-27","111.050","111.070","109.470","110.660","0.526900"
"000001","1991-05-28","111.610","111.680","111.360","111.680","0.921700"
"000001","1991-05-29","112.750","112.750","111.670","112.750","0.958100"
"000001","1991-05-30","113.740","113.820","112.770","113.820","0.949000"
"000001","1991-05-31","114.830","114.830","113.840","114.830","0.887400"
"000001","1991-06-03","115.900","115.970","114.890","115.970","0.992800"
"000001","1991-06-04","117.120","117.120","116.830","117.120","0.991600"
"000001","1991-06-05","118.170","118.170","117.140","118.170","0.896500"
"000001","1991-06-06","119.260","119.330","118.170","119.350","0.998600"
"000001","1991-06-07","120.460","120.470","119.350","120.470","0.938400"
"000001","1991-06-10","121.650","121.670","120.470","121.670","0.996100"
"000001","1991-06-11","122.890","122.890","121.670","122.890","1.002700"
"000001","1991-06-12","123.900","124.110","122.890","124.110","0.992800"
"000001","1991-06-13","125.330","125.340","123.650","125.340","0.991100"
"000001","1991-06-14","124.470","126.340","124.470","124.530","-0.646200"
"000001","1991-06-17","125.630","125.770","123.540","125.770","0.995700"
"000001","1991-06-18","127.030","127.030","126.670","127.030","1.001800"
"000001","1991-06-19","128.120","128.290","127.030","128.290","0.991900"
"000001","1991-06-20","129.550","129.570","129.210","129.570","0.997700"
"000001","1991-06-21","130.720","130.860","128.810","130.860","0.995600"
"000001","1991-06-24","132.100","132.170","131.800","132.170","1.001100"
"000001","1991-06-25","133.480","133.490","132.170","133.490","0.998700"
"000001","1991-06-26","134.830","134.830","133.490","134.830","1.003800"
"000001","1991-06-27","136.040","136.190","134.830","136.190","1.008700"
"000001","1991-06-28","137.410","137.560","136.190","137.560","1.005900"
"000001","1991-07-01","136.640","138.620","136.560","136.850","-0.516100"
"000001","1991-07-02","135.910","135.960","135.690","135.960","-0.650300"
"000001","1991-07-03","135.280","135.960","134.980","135.270","-0.507500"
"000001","1991-07-04","136.630","136.630","134.190","136.630","1.005400"
"000001","1991-07-05","136.010","137.680","135.900","135.960","-0.490400"
"000001","1991-07-08","135.260","135.280","134.930","135.280","-0.500100"
"000001","1991-07-09","136.560","136.570","134.310","134.640","-0.473100"
"000001","1991-07-10","134.400","135.600","133.720","133.990","-0.482800"
"000001","1991-07-11","133.220","133.990","133.130","133.380","-0.455300"
"000001","1991-07-12","132.800","133.380","132.420","132.800","-0.434800"
"000001","1991-07-15","133.900","134.100","131.870","133.140","0.256000"
"000001","1991-07-16","134.390","134.470","133.140","134.470","0.998900"
"000001","1991-07-17","135.810","135.810","135.390","135.810","0.996500"
"000001","1991-07-18","137.170","137.170","135.810","137.170","1.001400"
"000001","1991-07-19","137.660","138.540","136.660","136.700","-0.342600"
"000001","1991-07-22","138.070","138.070","136.700","138.070","1.002200"
"000001","1991-07-23","139.350","139.390","138.070","139.390","0.956000"
"000001","1991-07-24","140.660","140.740","138.690","140.680","0.925500"
"000001","1991-07-25","140.200","141.010","139.990","140.190","-0.348300"
"000001","1991-07-26","140.110","141.460","139.270","140.660","0.335300"
"000001","1991-07-29","141.220","141.720","140.810","141.520","0.611400"
"000001","1991-07-30","142.390","142.450","141.390","142.390","0.614800"
"000001","1991-07-31","143.720","143.800","142.390","143.800","0.990200"
"000001","1991-08-01","145.120","145.240","143.800","145.240","1.001400"
"000001","1991-08-02","146.490","146.680","145.440","146.680","0.991500"
"000001","1991-08-05","148.060","148.150","146.680","148.150","1.002200"
"000001","1991-08-06","149.620","149.620","148.150","149.620","0.992200"
"000001","1991-08-07","150.930","151.120","149.620","151.120","1.002500"
"000001","1991-08-08","152.570","152.610","151.120","152.610","0.986000"
"000001","1991-08-09","153.900","154.100","152.610","154.100","0.976300"
"000001","1991-08-12","155.340","155.540","154.100","155.540","0.934500"
"000001","1991-08-13","156.870","157.070","155.540","157.070","0.983700"
"000001","1991-08-14","158.300","158.630","158.110","158.630","0.993200"
"000001","1991-08-15","159.920","160.210","158.630","160.210","0.996000"
"000001","1991-08-16","161.560","161.600","160.210","161.600","0.867600"
"000001","1991-08-19","163.210","163.210","161.600","163.210","0.996300"
"000001","1991-08-20","164.740","164.840","163.210","164.840","0.998700"
"000001","1991-08-21","166.490","166.490","164.840","166.490","1.001000"
"000001","1991-08-22","167.810","168.160","166.490","168.160","1.003100"
"000001","1991-08-23","169.810","169.810","168.160","169.810","0.981200"
"000001","1991-08-26","171.510","171.510","169.810","171.510","1.001100"
"000001","1991-08-27","173.060","173.190","171.510","173.190","0.979500"
"000001","1991-08-28","174.820","174.920","173.190","174.920","0.998900"
"000001","1991-08-29","176.530","176.660","174.920","176.660","0.994700"
"000001","1991-08-30","178.200","178.430","176.660","178.430","1.001900"
"000001","1991-09-02","180.080","180.220","178.430","180.220","1.003200"
"000001","1991-09-03","181.710","181.970","180.220","181.970","0.971000"
"000001","1991-09-04","183.660","183.690","181.970","183.690","0.945200"
"000001","1991-09-05","185.480","185.510","183.690","185.510","0.990800"
"000001","1991-09-06","187.090","187.360","185.510","187.360","0.997300"
"000001","1991-09-09","189.100","189.240","187.360","189.240","1.003400"
"000001","1991-09-10","190.980","190.980","188.190","188.330","-0.480900"
"000001","1991-09-11","187.290","187.290","186.860","187.220","-0.589400"
"000001","1991-09-12","186.220","187.400","186.070","186.220","-0.534100"
"000001","1991-09-13","188.000","188.040","185.010","187.790","0.843100"
"000001","1991-09-16","189.550","189.660","187.790","189.660","0.995800"
"000001","1991-09-17","191.160","191.180","188.280","188.650","-0.532500"
"000001","1991-09-18","187.260","188.590","187.180","187.630","-0.540700"
"000001","1991-09-19","187.650","189.210","186.490","186.880","-0.399700"
"000001","1991-09-20","185.770","187.210","185.660","185.920","-0.513700"
"000001","1991-09-23","185.000","185.920","184.710","185.000","-0.494800"
"000001","1991-09-24","183.960","185.040","183.690","184.080","-0.497300"
"000001","1991-09-25","182.800","184.080","182.800","183.190","-0.483500"
"000001","1991-09-26","182.210","183.190","181.930","182.330","-0.469500"
"000001","1991-09-27","183.120","183.890","181.190","181.820","-0.279700"
"000001","1991-09-30","180.280","181.950","180.270","180.920","-0.495000"
"000001","1991-10-03","181.550","182.480","179.800","182.480","0.862300"
"000001","1991-10-04","184.290","184.290","183.590","184.290","0.991900"
"000001","1991-10-07","185.950","186.000","185.410","186.000","0.927900"
"000001","1991-10-08","187.590","187.610","186.000","187.490","0.801100"
"000001","1991-10-09","188.490","189.120","186.310","189.120","0.869400"
"000001","1991-10-10","190.710","191.010","189.120","191.010","0.999400"
"000001","1991-10-11","192.840","192.880","191.010","192.850","0.963300"
"000001","1991-10-14","194.060","194.690","192.320","194.670","0.943700"
"000001","1991-10-15","196.580","196.610","194.670","196.610","0.996600"
"000001","1991-10-16","198.510","198.570","196.610","198.570","0.996900"
"000001","1991-10-17","200.500","200.510","198.570","200.510","0.977000"
"000001","1991-10-18","202.500","202.510","200.510","202.510","0.997500"
"000001","1991-10-21","204.530","204.530","202.510","204.530","0.997500"
"000001","1991-10-22","206.060","206.530","204.530","206.530","0.977900"
"000001","1991-10-23","208.060","208.250","206.530","208.250","0.832800"
"000001","1991-10-24","210.200","210.200","208.250","210.070","0.873900"
"000001","1991-10-25","210.340","211.970","209.710","211.860","0.852100"
"000001","1991-10-28","213.500","213.980","211.860","213.980","1.000700"
"000001","1991-10-29","215.630","215.780","213.980","215.780","0.841200"
"000001","1991-10-30","216.370","216.430","215.780","216.430","0.301200"
"000001","1991-10-31","218.590","218.600","216.430","218.600","1.002600"
"000001","1991-11-01","220.710","220.720","218.600","220.720","0.969800"
"000001","1991-11-04","222.770","222.770","220.790","222.770","0.928800"
"000001","1991-11-05","224.440","224.650","222.770","224.650","0.843900"
"000001","1991-11-06","226.830","226.880","224.650","226.880","0.992700"
"000001","1991-11-07","228.930","228.930","226.880","228.930","0.903600"
"000001","1991-11-08","230.990","231.220","228.930","231.220","1.000300"
"000001","1991-11-11","233.480","233.550","231.220","233.550","1.007700"
"000001","1991-11-12","235.750","235.800","233.550","235.800","0.963400"
"000001","1991-11-13","236.510","236.670","235.800","236.670","0.369000"
"000001","1991-11-14","237.390","237.450","236.670","237.450","0.329600"
"000001","1991-11-15","238.250","238.250","237.450","238.250","0.336900"
"000001","1991-11-18","240.040","240.620","238.250","240.620","0.994800"
"000001","1991-11-19","242.240","242.240","240.620","242.240","0.673300"
"000001","1991-11-20","244.500","244.500","242.240","244.500","0.933000"
"000001","1991-11-21","246.260","246.310","244.500","246.310","0.740300"
"000001","1991-11-22","248.240","248.530","246.310","248.530","0.901300"
"000001","1991-11-25","250.840","250.850","248.530","250.850","0.933500"
"000001","1991-11-26","252.900","252.970","250.850","252.970","0.845100"
"000001","1991-11-27","255.270","255.450","252.970","255.450","0.980400"
"000001","1991-11-28","257.280","257.350","255.450","257.350","0.743800"
"000001","1991-11-29","259.680","259.850","257.350","259.600","0.874300"
"000001","1991-12-02","261.780","262.190","259.670","262.190","0.997700"
"000001","1991-12-03","264.640","264.810","262.190","264.810","0.999300"
"000001","1991-12-04","265.530","265.770","264.810","265.770","0.362500"
"000001","1991-12-05","266.480","266.660","265.770","266.660","0.334900"
"000001","1991-12-06","269.340","269.350","266.660","269.350","1.008800"
"000001","1991-12-09","270.270","270.270","269.350","270.270","0.341600"
"000001","1991-12-10","270.270","272.910","270.270","272.910","0.976800"
"000001","1991-12-11","273.530","273.710","272.910","273.710","0.293100"
"000001","1991-12-12","274.410","274.410","273.710","274.410","0.255700"
"000001","1991-12-13","276.810","277.000","274.410","277.000","0.943800"
"000001","1991-12-16","277.530","277.850","277.000","277.850","0.306900"
"000001","1991-12-17","278.670","278.680","277.850","278.680","0.298700"
"000001","1991-12-18","279.320","279.510","278.680","279.510","0.297800"
"000001","1991-12-19","279.980","280.170","279.510","280.170","0.236100"
"000001","1991-12-20","282.830","282.830","280.630","282.830","0.949400"
"000001","1991-12-23","285.650","285.650","282.830","285.650","0.997100"
"000001","1991-12-24","285.740","286.220","285.650","286.220","0.199500"
"000001","1991-12-25","287.090","287.150","286.220","287.150","0.324900"
"000001","1991-12-26","288.030","288.030","287.150","288.030","0.306500"
"000001","1991-12-27","290.650","290.850","288.030","290.850","0.979100"
"000001","1991-12-30","291.710","291.710","290.850","291.710","0.295700"
"000001","1991-12-31","292.480","292.750","291.710","292.750","0.356500"
"000001","1992-01-02","293.740","293.750","292.760","293.750","0.341600"
"000001","1992-01-03","296.240","296.520","293.750","296.520","0.943000"
"000001","1992-01-06","297.680","297.680","296.520","297.680","0.391200"
"000001","1992-01-07","298.540","298.770","297.680","298.770","0.366200"
"000001","1992-01-08","299.650","299.660","298.770","299.660","0.297900"
"000001","1992-01-09","300.610","300.620","299.660","300.620","0.320400"
"000001","1992-01-10","301.820","301.830","300.620","301.830","0.402500"
"000001","1992-01-13","302.830","303.060","302.000","303.060","0.407500"
"000001","1992-01-14","304.770","305.740","303.060","305.740","0.884300"
"000001","1992-01-15","306.620","306.630","305.740","306.630","0.291100"
"000001","1992-01-16","306.850","306.850","306.630","306.850","0.071700"
"000001","1992-01-17","307.370","307.380","306.850","307.380","0.172700"
"000001","1992-01-20","307.380","307.390","307.380","307.390","0.003300"
"000001","1992-01-21","307.870","307.870","307.390","307.870","0.156200"
"000001","1992-01-22","307.950","307.950","307.870","307.950","0.026000"
"000001","1992-01-23","308.530","308.530","307.950","308.530","0.188300"
"000001","1992-01-24","309.050","309.050","308.530","309.050","0.168500"
"000001","1992-01-27","311.600","311.610","309.050","311.610","0.828300"
"000001","1992-01-28","311.670","311.840","311.610","311.840","0.073800"
"000001","1992-01-29","312.410","312.580","311.840","312.420","0.186000"
"000001","1992-01-30","312.730","312.730","312.420","312.730","0.099200"
"000001","1992-01-31","313.240","313.240","312.730","313.240","0.163100"
"000001","1992-02-03","314.180","314.180","313.240","314.180","0.300100"
"000001","1992-02-07","314.720","314.720","314.180","314.720","0.171900"
"000001","1992-02-10","315.550","315.560","314.720","315.560","0.266900"
"000001","1992-02-11","316.120","316.430","315.560","316.430","0.275700"
"000001","1992-02-12","316.430","316.440","316.430","316.440","0.003200"
"000001","1992-02-13","317.240","317.570","317.060","317.040","0.189600"
"000001","1992-02-14","319.450","319.680","317.040","319.680","0.832700"
"000001","1992-02-17","319.770","319.770","319.680","319.770","0.028200"
"000001","1992-02-18","338.980","339.160","319.770","337.110","5.422600"
"000001","1992-02-19","340.500","342.410","337.110","342.410","1.572200"
"000001","1992-02-20","345.220","348.010","342.410","347.990","1.629600"
"000001","1992-02-21","358.910","359.930","347.990","359.590","3.333400"
"000001","1992-02-24","361.110","361.620","359.590","360.500","0.253100"
"000001","1992-02-25","359.660","361.290","357.070","360.370","-0.036100"
"000001","1992-02-26","359.850","360.760","359.270","360.100","-0.074900"
"000001","1992-02-27","361.000","363.030","360.100","362.450","0.652600"
"000001","1992-02-28","364.150","364.670","362.450","364.660","0.609700"
"000001","1992-03-02","365.150","365.390","364.660","365.390","0.200200"
"000001","1992-03-03","366.790","367.250","365.390","367.000","0.440600"
"000001","1992-03-04","367.560","368.280","366.950","368.320","0.359700"
"000001","1992-03-05","369.310","369.880","368.110","369.760","0.391000"
"000001","1992-03-06","370.790","371.760","369.760","371.760","0.540900"
"000001","1992-03-09","372.260","374.060","371.880","373.530","0.476100"
"000001","1992-03-10","374.480","375.230","373.530","375.230","0.455100"
"000001","1992-03-11","375.870","376.250","374.980","376.140","0.242500"
"000001","1992-03-12","377.550","377.570","376.140","376.920","0.207400"
"000001","1992-03-13","376.580","377.190","376.380","376.380","-0.143300"
"000001","1992-03-16","377.000","377.420","376.380","377.050","0.178000"
"000001","1992-03-17","377.500","377.840","377.030","377.490","0.116700"
"000001","1992-03-18","377.940","378.320","377.490","377.660","0.045000"
"000001","1992-03-19","377.260","377.960","376.210","377.310","-0.092700"
"000001","1992-03-20","377.910","378.030","377.310","377.990","0.180200"
"000001","1992-03-23","378.610","379.040","377.450","378.890","0.238100"
"000001","1992-03-24","378.530","379.500","378.050","378.690","-0.052800"
"000001","1992-03-25","378.330","379.020","378.120","378.120","-0.150500"
"000001","1992-03-26","379.290","379.340","377.640","379.130","0.267100"
"000001","1992-03-27","379.650","380.790","379.130","380.770","0.432600"
"000001","1992-03-30","381.540","381.560","380.760","381.440","0.176000"
"000001","1992-03-31","381.870","382.060","381.240","381.240","-0.052400"
"000001","1992-04-01","381.550","381.850","381.010","381.010","-0.060300"
"000001","1992-04-02","381.470","381.580","381.010","381.120","0.028900"
"000001","1992-04-03","381.440","381.570","381.120","381.330","0.055100"
"000001","1992-04-06","381.970","382.080","381.330","381.470","0.036700"
"000001","1992-04-07","381.950","382.100","381.470","381.930","0.120600"
"000001","1992-04-08","382.530","382.590","381.920","382.430","0.130900"
"000001","1992-04-09","381.930","382.880","381.650","381.650","-0.204000"
"000001","1992-04-10","381.520","382.040","381.200","382.030","0.099600"
"000001","1992-04-13","387.270","392.280","382.030","391.110","2.376800"
"000001","1992-04-14","393.100","400.610","391.100","400.610","2.429000"
"000001","1992-04-15","400.350","406.720","398.230","406.720","1.525200"
"000001","1992-04-16","404.070","410.610","403.520","410.550","0.941700"
"000001","1992-04-17","408.560","414.420","406.190","414.420","0.942600"
"000001","1992-04-20","417.190","420.990","413.640","413.850","-0.137500"
"000001","1992-04-21","417.990","421.550","402.890","410.060","-0.915800"
"000001","1992-04-22","400.120","410.060","399.870","399.880","-2.482600"
"000001","1992-04-23","407.130","408.860","394.600","407.250","1.843100"
"000001","1992-04-24","405.880","415.050","397.740","414.400","1.755700"
"000001","1992-04-27","422.450","424.920","413.470","424.580","2.456600"
"000001","1992-04-28","434.900","436.310","424.580","436.090","2.710900"
"000001","1992-04-29","445.250","446.120","436.090","444.160","1.850500"
"000001","1992-04-30","435.730","448.940","433.660","445.380","0.274700"
"000001","1992-05-04","454.860","456.240","445.380","453.620","1.850100"
"000001","1992-05-05","447.420","455.360","439.960","449.210","-0.972200"
"000001","1992-05-06","449.780","454.080","446.390","449.960","0.167000"
"000001","1992-05-07","452.860","457.050","449.550","454.650","1.042300"
"000001","1992-05-08","461.050","468.420","454.650","468.110","2.960500"
"000001","1992-05-11","483.290","490.190","468.110","491.500","4.996700"
"000001","1992-05-12","502.800","506.680","491.500","506.530","3.058000"
"000001","1992-05-13","505.270","517.860","499.400","514.040","1.482600"
"000001","1992-05-14","514.480","523.500","511.910","523.360","1.813100"
"000001","1992-05-15","529.390","544.560","523.360","544.350","4.010600"
"000001","1992-05-18","560.090","571.850","544.350","571.820","5.046400"
"000001","1992-05-19","590.410","598.110","571.820","598.110","4.597600"
"000001","1992-05-20","617.280","623.880","598.110","616.990","3.156600"
"000001","1992-05-21","1260.320","1334.980","604.010","1266.490","105.269100"
"000001","1992-05-22","1306.370","1349.710","1262.440","1339.990","5.803400"
"000001","1992-05-25","1411.980","1428.790","1339.990","1421.570","6.088100"
"000001","1992-05-26","1332.390","1429.010","1291.000","1301.350","-8.456800"
"000001","1992-05-27","1250.560","1285.610","823.360","1193.170","-8.312900"
"000001","1992-05-28","1123.040","1184.180","1114.940","1160.170","-2.765700"
"000001","1992-05-29","1243.650","1253.370","1154.010","1234.710","6.424900"
"000001","1992-06-01","1175.690","1249.580","1129.280","1183.240","-4.168600"
"000001","1992-06-02","1155.880","1184.280","1138.580","1141.020","-3.568200"
"000001","1992-06-03","1075.900","1141.020","1033.470","1059.070","-7.182200"
"000001","1992-06-04","1087.490","1118.930","1050.450","1104.460","4.285800"
"000001","1992-06-05","1125.010","1143.070","1099.910","1105.760","0.117700"
"000001","1992-06-08","1092.070","1121.410","1085.190","1093.460","-1.112400"
"000001","1992-06-09","1116.920","1144.390","1079.650","1126.620","3.032600"
"000001","1992-06-10","1199.230","1206.510","1134.730","1187.020","5.361200"
"000001","1992-06-11","1179.280","1188.680","1172.090","1178.300","-0.734600"
"000001","1992-06-12","1164.120","1178.300","1153.970","1171.710","-0.559300"
"000001","1992-06-15","1174.410","1181.860","1152.690","1171.850","0.011900"
"000001","1992-06-16","1171.750","1135.610","1164.240","1166.700","-0.439500"
"000001","1992-06-17","1171.290","1186.590","1166.260","1169.570","0.246000"
"000001","1992-06-18","1167.160","1172.860","1158.320","1168.430","-0.097500"
"000001","1992-06-19","1169.970","1171.940","1161.800","1171.940","0.300400"
"000001","1992-06-22","1173.680","1180.210","1165.740","1169.900","-0.174100"
"000001","1992-06-23","1162.830","1172.460","1154.620","1158.170","-1.002600"
"000001","1992-06-24","1150.890","1158.170","1144.460","1151.060","-0.613900"
"000001","1992-06-25","1153.480","1160.230","1148.020","1160.230","0.796700"
"000001","1992-06-26","1164.290","1207.820","1160.230","1164.670","0.382700"
"000001","1992-06-29","1168.890","1173.490","1156.680","1169.510","0.415600"
"000001","1992-06-30","1186.620","1193.160","1169.510","1191.190","1.853800"
"000001","1992-07-01","1199.540","1215.130","1182.050","1194.180","0.251000"
"000001","1992-07-02","1187.300","1198.660","1179.860","1187.480","-0.561100"
"000001","1992-07-03","1189.090","1193.390","1183.960","1189.160","0.141500"
"000001","1992-07-06","1197.760","1215.240","1190.270","1201.010","0.996500"
"000001","1992-07-07","1201.010","1206.910","1195.810","1206.460","0.453800"
"000001","1992-07-08","1192.370","1211.270","1182.720","1185.500","-1.737300"
"000001","1992-07-09","1172.440","1187.180","1168.780","1178.530","-0.587900"
"000001","1992-07-10","1175.140","1192.980","1166.450","1188.620","0.856200"
"000001","1992-07-13","1156.830","1198.900","1131.210","1136.330","-4.399200"
"000001","1992-07-14","1124.650","1139.960","1110.190","1114.050","-1.960700"
"000001","1992-07-15","1107.180","1135.570","1100.160","1107.690","-0.570900"
"000001","1992-07-16","1114.130","1214.830","1108.230","1124.640","1.530200"
"000001","1992-07-17","1121.490","1134.320","1116.140","1125.560","0.081800"
"000001","1992-07-20","1100.600","1126.960","1094.810","1098.820","-2.375700"
"000001","1992-07-21","1087.610","1096.490","1079.750","1082.390","-1.495200"
"000001","1992-07-22","1059.220","1081.810","1034.910","1035.660","-4.317300"
"000001","1992-07-23","1020.070","1033.750","961.610","1014.570","-2.036400"
"000001","1992-07-24","1165.890","1178.900","1014.080","1142.020","12.562000"
"000001","1992-07-27","1169.420","1178.810","1108.050","1149.330","0.640100"
"000001","1992-07-28","1126.880","1148.630","1102.020","1105.950","-3.774400"
"000001","1992-07-29","1078.310","1108.060","1047.030","1087.120","-1.702600"
