"Indexcd","Idxtrd01","Idxtrd02","Idxtrd03","Idxtrd04","Idxtrd05","Idxtrd08"
"000001","1993-03-24","965.580","996.580","956.970","956.970","-1.470300"
"000001","1993-03-25","963.530","965.960","913.740","945.420","-1.206900"
"000001","1993-03-26","969.240","1039.760","945.930","1039.760","9.978600"
"000001","1993-03-29","1008.400","1047.880","961.490","970.450","-6.666000"
"000001","1993-03-30","973.080","992.110","958.050","958.050","-1.277800"
"000001","1993-03-31","953.290","957.940","918.400","925.910","-3.354700"
"000001","1993-04-01","921.590","949.770","915.590","947.230","2.302600"
"000001","1993-04-02","953.510","968.050","940.550","944.010","-0.339900"
"000001","1993-04-05","945.580","947.900","924.490","947.870","0.408900"
"000001","1993-04-06","949.810","1064.870","949.050","1059.620","11.789600"
"000001","1993-04-07","1108.640","1158.740","1076.450","1099.620","3.774900"
"000001","1993-04-08","1099.620","1237.070","1099.620","1238.870","12.663500"
"000001","1993-04-09","1322.070","1340.910","1236.460","1243.020","0.335000"
"000001","1993-04-12","1254.620","1276.410","1195.570","1203.540","-3.176100"
"000001","1993-04-13","1204.750","1297.840","1201.070","1297.360","7.795300"
"000001","1993-04-14","1304.330","1341.190","1247.830","1272.390","-1.924700"
"000001","1993-04-15","1265.300","1298.340","1255.940","1278.840","0.506900"
"000001","1993-04-16","1282.790","1287.080","1211.830","1214.750","-5.011600"
"000001","1993-04-19","1203.850","1241.860","1185.760","1223.220","0.697300"
"000001","1993-04-20","1257.100","1257.100","1233.720","1235.520","1.005500"
"000001","1993-04-21","1234.710","1243.470","1220.090","1222.560","-1.049000"
"000001","1993-04-22","1227.100","1267.350","1220.270","1267.350","3.663600"
"000001","1993-04-23","1288.510","1295.760","1255.870","1260.250","-0.560200"
"000001","1993-04-26","1298.920","1345.730","1282.540","1345.610","6.773300"
"000001","1993-04-27","1379.430","1391.420","1360.830","1363.440","1.325000"
"000001","1993-04-28","1371.100","1382.830","1357.910","1372.500","0.664500"
"000001","1993-04-29","1377.040","1392.620","1348.380","1349.680","-1.662700"
"000001","1993-04-30","1341.540","1363.110","1336.590","1358.780","0.674200"
"000001","1993-05-03","1365.150","1380.500","1349.980","1352.240","-0.481300"
"000001","1993-05-04","1352.080","1365.920","1234.550","1241.160","-8.214500"
"000001","1993-05-05","1232.650","1273.130","1204.060","1246.820","0.456000"
"000001","1993-05-06","1250.390","1250.390","1151.490","1162.920","-6.729100"
"000001","1993-05-07","1194.260","1210.780","1159.160","1199.810","3.172200"
"000001","1993-05-10","1216.720","1221.980","1110.940","1128.290","-5.960900"
"000001","1993-05-11","1124.850","1138.490","1107.660","1136.740","0.748900"
"000001","1993-05-12","1138.520","1160.510","1133.930","1140.190","0.303500"
"000001","1993-05-13","1140.210","1177.280","1140.210","1177.280","3.253000"
"000001","1993-05-14","1180.460","1201.440","1161.190","1167.470","-0.833300"
"000001","1993-05-17","1162.070","1162.070","1097.610","1140.040","-2.349500"
"000001","1993-05-18","1140.040","1148.340","1128.750","1130.260","-0.857900"
"000001","1993-05-19","1129.100","1147.220","1127.430","1147.220","1.500500"
"000001","1993-05-20","1148.560","1175.200","1148.560","1165.400","1.584700"
"000001","1993-05-21","1177.300","1178.540","1133.200","1143.970","-1.838900"
"000001","1993-05-24","1136.290","1143.970","1024.690","1026.130","-10.301000"
"000001","1993-05-25","1020.320","1020.320","965.290","997.950","-2.746200"
"000001","1993-05-26","1003.890","1008.550","992.940","995.450","-0.250500"
"000001","1993-05-27","1001.190","1001.630","942.210","963.610","-3.198600"
"000001","1993-05-28","962.210","980.960","959.250","972.770","0.950600"
"000001","1993-05-31","975.050","980.030","930.640","935.480","-3.833400"
"000001","1993-06-01","935.900","935.900","859.480","928.580","-0.737600"
"000001","1993-06-02","958.610","1081.200","904.320","1081.200","16.435800"
"000001","1993-06-03","1102.080","1177.910","961.320","1018.290","-5.818500"
"000001","1993-06-04","1024.740","1031.030","981.890","1004.300","-1.373900"
"000001","1993-06-07","1006.260","1068.840","982.030","1064.980","6.042000"
"000001","1993-06-08","1094.110","1101.690","1054.310","1074.580","0.901400"
"000001","1993-06-09","1071.330","1081.180","1053.320","1065.190","-0.873800"
"000001","1993-06-10","1069.360","1070.060","1040.380","1044.440","-1.948000"
"000001","1993-06-11","1043.940","1052.560","1024.200","1047.000","0.245100"
"000001","1993-06-14","1046.070","1046.070","990.160","1000.430","-4.447900"
"000001","1993-06-15","998.700","1002.960","981.840","1001.610","0.117900"
"000001","1993-06-16","1004.400","1013.810","997.330","1004.240","0.262600"
"000001","1993-06-17","998.210","1016.230","998.000","998.000","-0.621400"
"000001","1993-06-18","994.200","1007.250","989.210","1005.980","0.799600"
"000001","1993-06-21","1003.980","1003.980","967.740","977.610","-2.820100"
"000001","1993-06-22","972.100","987.070","971.630","981.130","0.360100"
"000001","1993-06-23","981.400","991.210","980.530","986.020","0.498400"
"000001","1993-06-24","985.620","993.800","974.170","980.170","-0.593300"
"000001","1993-06-25","979.930","1041.220","979.930","1006.640","2.700600"
"000001","1993-06-28","1006.630","1010.520","983.970","1002.420","-0.419200"
"000001","1993-06-29","1008.230","1037.490","1002.610","1028.440","2.595700"
"000001","1993-06-30","1037.890","1043.050","1003.860","1007.050","-2.079800"
"000001","1993-07-01","1000.800","1009.890","980.050","997.530","-0.945300"
"000001","1993-07-02","995.700","1002.870","986.980","986.980","-1.057600"
"000001","1993-07-05","976.670","980.920","946.870","952.310","-3.512700"
"000001","1993-07-06","938.420","938.420","895.690","897.640","-5.740800"
"000001","1993-07-07","897.220","909.930","869.650","903.790","0.685100"
"000001","1993-07-08","904.460","909.110","895.620","896.160","-0.844200"
"000001","1993-07-09","896.160","896.240","865.310","868.570","-3.078700"
"000001","1993-07-12","855.500","855.500","828.550","845.520","-2.653800"
"000001","1993-07-13","853.660","870.050","853.660","870.050","2.901200"
"000001","1993-07-14","870.050","870.050","833.080","836.390","-3.868700"
"000001","1993-07-15","833.890","847.300","830.610","838.700","0.276200"
"000001","1993-07-16","841.620","849.660","839.280","846.870","0.974100"
"000001","1993-07-19","846.870","849.040","836.710","836.980","-1.167800"
"000001","1993-07-20","835.790","838.340","803.220","808.210","-3.437400"
"000001","1993-07-21","809.530","820.070","808.200","811.740","0.436800"
"000001","1993-07-22","812.100","815.530","804.100","815.530","0.466900"
"000001","1993-07-23","816.080","818.550","811.470","813.540","-0.244000"
"000001","1993-07-26","810.070","810.070","787.800","787.810","-3.162700"
"000001","1993-07-27","788.190","798.850","777.730","791.620","0.483600"
"000001","1993-07-28","792.880","818.060","791.230","798.330","0.847600"
"000001","1993-07-29","801.160","810.630","801.160","806.670","1.044700"
"000001","1993-07-30","810.090","901.120","810.090","881.070","9.223100"
"000001","1993-08-02","885.310","913.150","842.350","843.270","-4.290200"
"000001","1993-08-03","842.290","853.350","830.670","832.720","-1.251100"
"000001","1993-08-04","833.400","855.860","823.000","850.540","2.140000"
"000001","1993-08-05","853.710","863.940","842.720","849.300","-0.145800"
"000001","1993-08-06","841.390","860.730","841.390","855.520","0.732400"
"000001","1993-08-09","866.650","887.450","861.340","885.270","3.477400"
"000001","1993-08-10","897.460","911.770","861.190","862.080","-2.619500"
"000001","1993-08-11","862.400","883.020","861.780","883.020","2.429000"
"000001","1993-08-12","896.740","917.960","893.510","917.040","3.852700"
"000001","1993-08-13","929.420","947.260","922.520","947.260","3.295400"
"000001","1993-08-16","969.900","1023.870","967.350","1023.870","8.087500"
"000001","1993-08-17","1042.420","1042.470","973.480","974.110","-4.860000"
"000001","1993-08-18","974.110","988.140","947.930","947.930","-2.687600"
"000001","1993-08-19","944.580","980.430","944.470","968.510","2.171000"
"000001","1993-08-20","973.000","977.390","937.990","946.540","-2.268400"
"000001","1993-08-23","933.720","937.300","888.680","893.230","-5.632100"
"000001","1993-08-24","878.090","902.300","873.130","894.440","0.135500"
"000001","1993-08-25","904.740","921.210","904.740","911.400","1.896200"
"000001","1993-08-26","913.270","914.150","896.000","903.910","-0.821800"
"000001","1993-08-27","903.470","903.770","886.300","894.590","-1.031100"
"000001","1993-08-30","901.090","911.180","884.510","899.270","0.523100"
"000001","1993-08-31","895.760","909.720","893.990","895.680","-0.399200"
"000001","1993-09-01","898.010","900.180","886.570","893.970","-0.190900"
"000001","1993-09-02","894.270","901.390","893.000","901.390","0.830000"
"000001","1993-09-03","907.890","926.110","905.710","922.690","2.363000"
"000001","1993-09-06","940.460","947.530","933.740","947.530","2.692100"
"000001","1993-09-07","947.120","947.120","908.290","909.040","-4.062100"
"000001","1993-09-08","907.980","918.260","896.560","909.130","0.009900"
"000001","1993-09-09","911.950","914.790","900.820","901.660","-0.821700"
"000001","1993-09-10","887.830","908.910","887.650","903.560","0.210700"
"000001","1993-09-13","895.620","895.620","873.550","879.240","-2.691600"
"000001","1993-09-14","875.140","879.930","865.610","876.620","-0.298000"
"000001","1993-09-15","876.380","903.240","876.250","880.780","0.474500"
"000001","1993-09-16","885.020","885.790","874.350","875.080","-0.647200"
"000001","1993-09-17","874.510","883.170","868.740","881.410","0.723400"
"000001","1993-09-20","875.970","878.230","865.740","875.000","-0.727200"
"000001","1993-09-21","875.130","896.680","875.130","890.230","1.740600"
"000001","1993-09-22","891.050","892.320","881.040","881.240","-1.009900"
"000001","1993-09-23","882.680","888.820","881.680","884.020","0.315500"
"000001","1993-09-24","873.160","915.060","864.380","875.810","-0.928700"
"000001","1993-09-27","876.610","884.300","876.390","880.980","0.590300"
"000001","1993-09-28","886.110","898.150","883.920","898.150","1.949000"
"000001","1993-09-29","904.760","909.840","885.460","886.120","-1.339400"
"000001","1993-09-30","887.130","896.580","883.550","890.270","0.468300"
"000001","1993-10-04","895.690","901.370","891.330","892.550","0.256100"
"000001","1993-10-05","894.370","896.000","885.040","885.860","-0.749500"
"000001","1993-10-06","886.330","891.130","879.420","885.040","-0.092600"
"000001","1993-10-07","887.000","934.400","880.990","887.620","0.291500"
"000001","1993-10-08","897.720","898.900","874.280","874.760","-1.448800"
"000001","1993-10-11","872.950","879.680","866.930","868.380","-0.729300"
"000001","1993-10-12","868.480","875.620","866.850","871.420","0.350100"
"000001","1993-10-13","874.360","879.290","854.790","859.700","-1.344900"
"000001","1993-10-14","858.330","859.480","848.530","855.040","-0.542000"
"000001","1993-10-15","855.670","862.540","854.970","856.920","0.219900"
"000001","1993-10-18","852.820","852.820","835.250","835.250","-2.528800"
"000001","1993-10-19","839.200","846.390","836.770","839.600","0.520800"
"000001","1993-10-20","843.580","846.780","837.970","843.850","0.506200"
"000001","1993-10-21","846.250","846.430","831.870","832.250","-1.374700"
"000001","1993-10-22","827.750","844.500","818.810","818.810","-1.614900"
"000001","1993-10-25","792.780","797.480","774.540","784.970","-4.132800"
"000001","1993-10-26","789.250","792.430","781.130","783.230","-0.221700"
"000001","1993-10-27","787.790","789.410","776.410","778.380","-0.619200"
"000001","1993-10-28","779.640","829.100","778.270","824.660","5.945700"
"000001","1993-10-29","834.510","834.790","809.800","814.820","-1.193200"
"000001","1993-11-01","801.860","823.250","801.860","816.710","0.232000"
"000001","1993-11-02","821.850","824.490","810.810","812.670","-0.494700"
"000001","1993-11-03","812.630","814.740","804.730","805.710","-0.856400"
"000001","1993-11-04","804.660","806.660","793.320","804.260","-0.180000"
"000001","1993-11-05","804.260","816.400","803.030","814.390","1.259500"
"000001","1993-11-08","833.260","836.990","819.090","836.990","2.775100"
"000001","1993-11-09","840.890","846.150","834.750","846.150","1.094400"
"000001","1993-11-10","848.450","856.770","828.660","833.170","-1.534000"
"000001","1993-11-11","836.550","851.440","836.550","848.270","1.812400"
"000001","1993-11-12","858.200","868.910","858.200","865.970","2.086600"
"000001","1993-11-15","875.800","893.420","875.800","890.460","2.828000"
"000001","1993-11-16","890.920","891.430","876.610","880.330","-1.137600"
"000001","1993-11-17","881.930","894.960","881.930","887.650","0.831500"
"000001","1993-11-18","895.690","903.280","892.410","903.070","1.737200"
"000001","1993-11-19","907.410","924.670","904.600","924.670","2.391800"
"000001","1993-11-22","924.670","954.350","898.490","949.770","2.714500"
"000001","1993-11-23","955.820","971.460","949.820","957.950","0.861300"
"000001","1993-11-24","955.240","963.620","945.430","953.230","-0.492700"
"000001","1993-11-25","959.900","992.890","959.900","986.690","3.510200"
"000001","1993-11-26","986.690","1011.760","963.460","965.390","-2.158700"
"000001","1993-11-29","968.440","974.850","956.340","972.960","0.784100"
"000001","1993-11-30","984.540","990.400","979.080","984.930","1.230300"
"000001","1993-12-01","993.670","993.740","971.490","974.800","-1.028500"
"000001","1993-12-02","974.350","980.940","964.430","972.800","-0.205200"
"000001","1993-12-03","975.650","982.100","970.100","980.670","0.809000"
"000001","1993-12-06","986.120","1004.010","979.720","995.720","1.534700"
"000001","1993-12-07","1006.700","1022.340","1006.700","1022.340","2.673400"
"000001","1993-12-08","1044.850","1044.850","1004.020","1009.670","-1.239300"
"000001","1993-12-09","1016.780","1016.780","969.950","984.900","-2.453300"
"000001","1993-12-10","986.020","994.480","957.650","978.570","-0.642700"
"000001","1993-12-13","982.380","982.380","947.830","950.770","-2.840900"
"000001","1993-12-14","942.010","953.670","914.950","925.200","-2.689400"
"000001","1993-12-15","926.050","940.610","903.820","940.610","1.665600"
"000001","1993-12-16","941.430","948.360","908.080","908.080","-3.458400"
"000001","1993-12-17","884.470","913.330","884.470","901.700","-0.702600"
"000001","1993-12-20","823.770","836.040","750.460","783.790","-13.076400"
"000001","1993-12-21","786.820","840.340","778.930","840.340","7.214900"
"000001","1993-12-22","837.540","852.630","819.680","821.190","-2.278800"
"000001","1993-12-23","820.540","839.410","820.540","833.770","1.531900"
"000001","1993-12-24","841.660","845.070","828.810","834.390","0.074400"
"000001","1993-12-27","841.490","843.970","837.830","839.900","0.660400"
"000001","1993-12-28","851.380","854.650","836.170","839.570","-0.039300"
"000001","1993-12-29","839.560","839.560","820.060","821.160","-2.192800"
"000001","1993-12-30","819.140","835.210","816.360","826.230","0.617400"
"000001","1993-12-31","829.160","834.860","825.460","833.800","0.916200"
"000001","1994-01-03","837.700","840.650","831.660","833.900","0.012000"
"000001","1994-01-04","835.970","836.970","829.890","832.690","-0.145100"
"000001","1994-01-05","829.300","847.050","823.100","846.980","1.716100"
"000001","1994-01-06","850.780","869.330","850.780","869.330","2.638800"
"000001","1994-01-07","875.180","883.990","873.010","879.640","1.186000"
"000001","1994-01-10","891.990","900.300","889.730","900.300","2.348700"
"000001","1994-01-11","903.540","907.090","884.000","891.790","-0.945200"
"000001","1994-01-12","891.830","900.230","885.880","888.040","-0.420500"
"000001","1994-01-13","889.020","899.140","888.800","897.460","1.060800"
"000001","1994-01-14","900.130","900.990","842.620","849.230","-5.374100"
"000001","1994-01-17","861.340","868.880","856.500","859.280","1.183400"
"000001","1994-01-18","859.300","859.300","826.010","835.060","-2.818600"
"000001","1994-01-19","835.080","835.080","794.170","807.500","-3.300400"
"000001","1994-01-20","791.000","804.250","777.830","802.610","-0.605600"
"000001","1994-01-21","800.550","815.750","794.970","812.880","1.279600"
"000001","1994-01-24","830.160","839.200","824.420","839.200","3.237900"
"000001","1994-01-25","838.060","842.040","815.230","815.890","-2.777600"
"000001","1994-01-26","828.340","828.400","810.320","812.410","-0.426500"
"000001","1994-01-27","813.540","819.790","813.540","818.600","0.761900"
"000001","1994-01-28","818.320","818.340","795.070","799.260","-2.362600"
"000001","1994-01-31","781.540","781.740","760.780","770.250","-3.629600"
"000001","1994-02-01","770.250","770.280","750.610","755.150","-1.960400"
"000001","1994-02-02","753.100","772.200","753.100","772.200","2.257800"
"000001","1994-02-03","775.200","792.520","775.200","780.170","1.032100"
"000001","1994-02-04","784.060","797.880","782.340","797.860","2.267500"
"000001","1994-02-14","813.950","818.570","779.090","779.910","-2.249800"
"000001","1994-02-15","775.850","777.420","761.640","772.760","-0.916800"
"000001","1994-02-16","775.140","779.250","773.130","776.100","0.432200"
"000001","1994-02-17","773.670","774.480","763.810","768.570","-0.970200"
"000001","1994-02-18","768.130","771.800","771.800","769.180","0.079400"
"000001","1994-02-21","769.940","769.940","752.620","754.410","-1.920200"
"000001","1994-02-22","751.680","772.820","749.740","768.170","1.823900"
"000001","1994-02-23","768.520","769.960","757.240","759.710","-1.101300"
"000001","1994-02-24","761.410","761.410","749.630","758.840","-0.114500"
"000001","1994-02-25","767.570","787.670","765.450","787.420","3.766300"
"000001","1994-02-28","785.820","795.200","770.980","770.980","-2.087800"
"000001","1994-03-01","771.520","775.680","756.630","757.290","-1.775700"
"000001","1994-03-02","755.530","760.440","740.630","742.060","-2.011100"
"000001","1994-03-03","739.390","745.710","727.990","734.450","-1.025500"
"000001","1994-03-04","729.140","735.970","724.330","726.300","-1.109700"
"000001","1994-03-07","718.350","718.790","714.050","718.400","-1.087700"
"000001","1994-03-08","721.650","728.760","705.650","711.270","-0.992500"
"000001","1994-03-09","715.870","722.040","710.000","716.110","0.680500"
"000001","1994-03-10","717.720","741.440","694.030","698.890","-2.404700"
"000001","1994-03-11","700.320","717.950","694.320","717.380","2.645600"
"000001","1994-03-14","774.770","788.420","751.200","788.420","9.902700"
"000001","1994-03-15","800.760","800.940","766.600","772.760","-1.986300"
"000001","1994-03-16","767.660","793.870","766.650","793.870","2.731800"
"000001","1994-03-17","805.410","807.520","772.090","776.040","-2.246000"
"000001","1994-03-18","777.050","781.180","753.060","765.220","-1.394300"
"000001","1994-03-21","755.860","757.550","731.050","731.620","-4.390900"
"000001","1994-03-22","726.160","739.320","724.380","739.310","1.051100"
"000001","1994-03-23","739.380","740.380","723.890","725.210","-1.907200"
"000001","1994-03-24","725.200","735.490","719.820","724.300","-0.125500"
"000001","1994-03-25","732.610","737.160","714.590","719.050","-0.724800"
"000001","1994-03-28","702.420","709.190","696.520","702.230","-2.339200"
"000001","1994-03-29","706.370","711.480","700.520","706.910","0.666400"
"000001","1994-03-30","710.350","714.100","703.990","706.340","-0.080600"
"000001","1994-03-31","709.910","713.600","701.460","704.460","-0.266200"
"000001","1994-04-01","704.930","705.410","691.860","698.840","-0.797800"
"000001","1994-04-04","698.190","700.210","692.510","694.380","-0.638200"
"000001","1994-04-05","695.200","698.590","681.020","682.750","-1.674900"
"000001","1994-04-06","682.230","683.480","675.570","679.740","-0.440900"
"000001","1994-04-07","678.110","684.550","674.720","677.310","-0.357500"
"000001","1994-04-08","678.130","680.570","675.250","678.850","0.227400"
"000001","1994-04-11","668.850","670.270","657.100","659.050","-2.916700"
"000001","1994-04-12","655.340","665.810","652.560","665.610","0.995400"
"000001","1994-04-13","673.600","674.500","654.940","656.790","-1.325100"
"000001","1994-04-14","651.820","654.570","634.580","636.080","-3.153200"
"000001","1994-04-15","630.570","630.830","592.310","626.790","-1.460500"
"000001","1994-04-18","619.510","619.530","597.730","604.150","-3.612100"
"000001","1994-04-19","597.780","600.660","571.440","572.730","-5.200700"
"000001","1994-04-20","560.790","563.240","536.870","540.240","-5.672800"
"000001","1994-04-21","536.340","588.000","536.340","582.430","7.809500"
"000001","1994-04-22","586.830","599.010","563.790","566.070","-2.808900"
"000001","1994-04-25","566.630","572.390","555.760","560.800","-0.931000"
"000001","1994-04-26","565.470","579.910","565.470","579.720","3.373800"
"000001","1994-04-27","590.990","598.580","583.290","598.500","3.239500"
"000001","1994-04-28","605.980","616.090","593.810","599.630","0.188800"
"000001","1994-04-29","598.350","610.950","585.770","592.560","-1.179100"
"000001","1994-05-03","593.940","605.770","588.950","605.770","2.229300"
"000001","1994-05-04","615.810","620.940","610.380","619.580","2.279700"
"000001","1994-05-05","608.360","609.850","585.230","590.870","-4.633800"
"000001","1994-05-06","589.230","592.750","575.250","585.800","-0.858100"
"000001","1994-05-09","587.940","588.380","576.940","581.700","-0.699900"
"000001","1994-05-10","584.770","595.420","584.540","595.380","2.351700"
"000001","1994-05-11","603.270","606.730","589.640","591.180","-0.705400"
"000001","1994-05-12","586.150","593.700","580.390","582.160","-1.525800"
"000001","1994-05-13","582.510","590.400","575.280","590.390","1.413700"
"000001","1994-05-16","597.120","597.120","588.480","592.570","0.369200"
"000001","1994-05-17","592.290","594.980","589.530","592.020","-0.092800"
"000001","1994-05-18","590.320","591.610","581.730","583.320","-1.469500"
"000001","1994-05-19","578.800","590.630","576.850","590.540","1.237700"
"000001","1994-05-20","592.380","597.720","588.370","594.220","0.623200"
"000001","1994-05-23","594.520","597.150","586.390","587.650","-1.105700"
"000001","1994-05-24","586.500","590.520","586.500","590.460","0.478200"
"000001","1994-05-25","591.230","592.850","585.150","586.760","-0.626600"
"000001","1994-05-26","586.090","587.160","575.930","577.460","-1.585000"
"000001","1994-05-27","572.970","574.780","566.370","573.360","-0.710000"
"000001","1994-05-30","565.630","565.870","543.190","544.260","-5.075300"
"000001","1994-05-31","538.450","556.280","537.780","556.260","2.204800"
"000001","1994-06-01","554.080","556.900","543.880","545.050","-2.015200"
"000001","1994-06-02","543.300","548.120","543.100","546.580","0.280700"
"000001","1994-06-03","547.210","555.390","547.150","548.750","0.397000"
"000001","1994-06-06","549.030","549.660","540.990","542.970","-1.053300"
"000001","1994-06-07","541.160","541.250","527.930","529.760","-2.432900"
"000001","1994-06-08","526.400","535.520","522.850","533.560","0.717300"
"000001","1994-06-09","534.240","536.890","521.020","523.000","-1.979200"
"000001","1994-06-10","519.840","521.840","512.030","514.540","-1.617600"
"000001","1994-06-13","505.540","505.680","491.610","492.030","-4.374800"
"000001","1994-06-14","492.450","497.800","487.260","490.750","-0.260100"
"000001","1994-06-15","492.840","498.710","491.180","496.110","1.092200"
"000001","1994-06-16","498.110","506.400","494.940","506.360","2.066100"
"000001","1994-06-17","509.090","528.450","504.130","527.850","4.244000"
"000001","1994-06-20","523.370","531.110","500.460","502.430","-4.815800"
"000001","1994-06-21","498.560","501.240","494.810","498.070","-0.867800"
"000001","1994-06-22","499.140","509.190","499.140","505.180","1.427500"
"000001","1994-06-23","507.030","507.920","498.570","500.390","-0.948200"
"000001","1994-06-24","499.910","500.500","490.680","492.330","-1.610700"
"000001","1994-06-27","483.450","483.900","471.030","472.100","-4.109000"
"000001","1994-06-28","470.540","472.950","468.770","469.950","-0.455400"
"000001","1994-06-29","472.480","475.380","466.970","468.200","-0.372400"
"000001","1994-06-30","466.350","471.180","458.740","469.290","0.232800"
"000001","1994-07-01","469.270","469.430","457.510","458.370","-2.326900"
"000001","1994-07-04","446.230","446.860","438.120","438.580","-4.317500"
"000001","1994-07-05","437.640","443.860","436.220","443.610","1.146900"
"000001","1994-07-06","444.590","445.050","430.770","431.710","-2.682500"
"000001","1994-07-07","428.300","430.580","423.030","425.980","-1.327300"
"000001","1994-07-08","426.250","438.060","425.900","437.750","2.763000"
"000001","1994-07-11","436.540","436.540","427.080","428.150","-2.193000"
"000001","1994-07-12","427.620","431.150","427.230","429.210","0.247600"
"000001","1994-07-13","430.550","437.660","430.400","437.620","1.959400"
"000001","1994-07-14","437.530","440.590","430.570","431.800","-1.329900"
"000001","1994-07-15","431.010","431.050","413.000","413.930","-4.138500"
"000001","1994-07-18","405.610","406.640","397.470","398.960","-3.616600"
"000001","1994-07-19","398.900","403.490","393.060","400.480","0.381000"
"000001","1994-07-20","401.980","402.590","393.140","393.870","-1.650500"
"000001","1994-07-21","390.940","390.990","380.720","380.900","-3.293000"
"000001","1994-07-22","378.190","378.230","362.290","363.730","-4.507700"
"000001","1994-07-25","357.400","375.390","354.500","375.390","3.205700"
"000001","1994-07-26","376.760","388.800","372.110","388.750","3.559000"
"000001","1994-07-27","387.810","392.170","369.040","371.100","-4.540200"
"000001","1994-07-28","366.550","367.720","339.040","339.810","-8.431700"
"000001","1994-07-29","335.450","338.960","325.890","333.920","-1.733300"
