"Indexcd","Idxtrd01","Idxtrd02","Idxtrd03","Idxtrd04","Idxtrd05","Idxtrd08"
"000001","2009-05-15","2646.890","2661.370","2623.360","2645.260","0.203400"
"000001","2009-05-18","2632.570","2656.840","2589.610","2652.780","0.284300"
"000001","2009-05-19","2679.400","2688.110","2660.560","2676.680","0.900900"
"000001","2009-05-20","2680.550","2686.350","2651.010","2651.410","-0.944100"
"000001","2009-05-21","2639.140","2663.230","2598.870","2610.620","-1.538400"
"000001","2009-05-22","2595.990","2617.750","2578.590","2597.600","-0.498700"
"000001","2009-05-25","2555.340","2618.360","2538.620","2610.010","0.477700"
"000001","2009-05-26","2615.010","2618.800","2585.910","2588.580","-0.821100"
"000001","2009-05-27","2601.240","2635.310","2592.790","2632.930","1.713300"
"000001","2009-06-01","2668.400","2726.720","2668.400","2721.280","3.355600"
"000001","2009-06-02","2739.440","2750.880","2713.470","2724.300","0.111000"
"000001","2009-06-03","2722.270","2778.680","2717.860","2778.590","1.992800"
"000001","2009-06-04","2753.250","2778.240","2728.200","2767.240","-0.408500"
"000001","2009-06-05","2783.860","2791.650","2750.380","2753.890","-0.482400"
"000001","2009-06-08","2753.350","2795.150","2729.030","2768.340","0.524700"
"000001","2009-06-09","2766.510","2788.370","2721.850","2787.890","0.706200"
"000001","2009-06-10","2796.900","2820.580","2790.000","2816.250","1.017300"
"000001","2009-06-11","2812.280","2828.740","2787.450","2797.320","-0.672200"
"000001","2009-06-12","2793.970","2812.680","2722.220","2743.760","-1.914700"
"000001","2009-06-15","2743.030","2790.980","2727.740","2789.550","1.668900"
"000001","2009-06-16","2762.740","2797.480","2753.690","2776.020","-0.485000"
"000001","2009-06-17","2771.520","2813.610","2744.220","2810.120","1.228400"
"000001","2009-06-18","2812.990","2855.420","2810.850","2853.900","1.557900"
"000001","2009-06-19","2861.180","2886.500","2847.360","2880.490","0.931700"
"000001","2009-06-22","2900.570","2923.240","2884.130","2896.300","0.548900"
"000001","2009-06-23","2853.490","2941.060","2841.900","2892.700","-0.124300"
"000001","2009-06-24","2889.050","2923.470","2880.290","2922.300","1.023300"
"000001","2009-06-25","2926.620","2946.900","2909.090","2925.050","0.094100"
"000001","2009-06-26","2930.500","2937.610","2910.350","2928.210","0.108000"
"000001","2009-06-29","2930.310","2976.920","2918.390","2975.310","1.608500"
"000001","2009-06-30","2990.120","2997.270","2953.360","2959.360","-0.536100"
"000001","2009-07-01","2950.170","3009.710","2947.690","3008.150","1.648700"
"000001","2009-07-02","3015.080","3062.560","3015.080","3060.250","1.732000"
"000001","2009-07-03","3035.810","3088.860","3029.550","3088.370","0.918900"
"000001","2009-07-06","3091.480","3128.310","3090.100","3124.670","1.175400"
"000001","2009-07-07","3118.270","3130.070","3077.480","3089.450","-1.127200"
"000001","2009-07-08","3057.460","3097.960","3011.210","3080.770","-0.281000"
"000001","2009-07-09","3073.520","3123.510","3064.210","3123.040","1.372100"
"000001","2009-07-10","3124.790","3140.040","3099.990","3113.930","-0.291700"
"000001","2009-07-13","3098.960","3112.880","3076.300","3080.560","-1.071600"
"000001","2009-07-14","3088.580","3147.590","3088.580","3145.160","2.097000"
"000001","2009-07-15","3156.630","3188.910","3156.630","3188.550","1.379600"
"000001","2009-07-16","3209.780","3221.070","3175.960","3183.740","-0.150900"
"000001","2009-07-17","3181.060","3197.230","3158.570","3189.740","0.188500"
"000001","2009-07-20","3203.890","3269.180","3192.900","3266.920","2.419600"
"000001","2009-07-21","3275.670","3279.590","3207.500","3213.210","-1.644100"
"000001","2009-07-22","3207.990","3301.430","3207.260","3296.620","2.595800"
"000001","2009-07-23","3301.100","3331.060","3289.220","3328.490","0.966700"
"000001","2009-07-24","3343.760","3398.050","3306.910","3372.600","1.325200"
"000001","2009-07-27","3377.720","3435.930","3376.290","3435.210","1.856400"
"000001","2009-07-28","3434.320","3439.920","3392.430","3438.370","0.092000"
"000001","2009-07-29","3419.990","3454.020","3174.210","3266.430","-5.000600"
"000001","2009-07-30","3281.200","3336.640","3215.750","3321.560","1.687800"
"000001","2009-07-31","3354.680","3414.150","3333.720","3412.060","2.724600"
"000001","2009-08-03","3429.690","3465.170","3398.450","3462.590","1.480900"
"000001","2009-08-04","3477.110","3478.010","3404.820","3471.440","0.255600"
"000001","2009-08-05","3467.050","3468.100","3385.420","3428.500","-1.237000"
"000001","2009-08-06","3401.480","3419.740","3309.610","3356.330","-2.105000"
"000001","2009-08-07","3352.660","3374.460","3244.100","3260.690","-2.849500"
"000001","2009-08-10","3287.760","3307.890","3201.060","3249.760","-0.335200"
"000001","2009-08-11","3261.410","3273.020","3222.710","3264.730","0.460600"
"000001","2009-08-12","3255.990","3255.990","3104.570","3112.720","-4.656100"
"000001","2009-08-13","3112.570","3150.370","3060.120","3140.560","0.894400"
"000001","2009-08-14","3138.150","3146.010","3039.310","3046.970","-2.980000"
"000001","2009-08-17","2994.870","3020.260","2867.390","2870.630","-5.787400"
"000001","2009-08-18","2845.340","2920.640","2827.110","2910.880","1.402100"
"000001","2009-08-19","2916.100","2929.060","2761.400","2785.580","-4.304500"
"000001","2009-08-20","2798.370","2914.640","2798.370","2911.580","4.523300"
"000001","2009-08-21","2905.050","2969.520","2883.270","2960.770","1.689500"
"000001","2009-08-24","2982.190","3004.900","2944.920","2993.430","1.103100"
"000001","2009-08-25","2980.100","2980.100","2823.640","2915.800","-2.593300"
"000001","2009-08-26","2889.740","2995.800","2872.260","2967.600","1.776500"
"000001","2009-08-27","2947.830","2988.030","2909.890","2946.400","-0.714400"
"000001","2009-08-28","2938.420","2949.430","2843.110","2860.690","-2.909000"
"000001","2009-08-31","2817.630","2817.630","2663.000","2667.750","-6.744500"
"000001","2009-09-01","2649.170","2727.080","2639.760","2683.720","0.598600"
"000001","2009-09-02","2681.330","2729.710","2669.220","2714.970","1.164400"
"000001","2009-09-03","2722.310","2854.160","2715.620","2845.020","4.790100"
"000001","2009-09-04","2841.170","2875.980","2827.580","2861.610","0.583100"
"000001","2009-09-07","2877.620","2919.350","2860.000","2881.120","0.681800"
"000001","2009-09-08","2865.700","2931.230","2831.850","2930.480","1.713200"
"000001","2009-09-09","2944.170","2962.290","2900.110","2946.260","0.538500"
"000001","2009-09-10","2934.960","2958.950","2911.210","2924.880","-0.725700"
"000001","2009-09-11","2917.190","2999.330","2915.900","2989.790","2.219200"
"000001","2009-09-14","2990.930","3033.080","2984.840","3026.740","1.235900"
"000001","2009-09-15","3029.100","3050.430","2999.430","3033.730","0.230900"
"000001","2009-09-16","3027.510","3028.560","2960.590","2999.710","-1.121400"
"000001","2009-09-17","3015.590","3064.230","3015.590","3060.260","2.018500"
"000001","2009-09-18","3063.310","3068.030","2940.830","2962.670","-3.188900"
"000001","2009-09-21","2937.930","2968.700","2871.650","2967.010","0.146500"
"000001","2009-09-22","2956.130","2982.900","2896.940","2897.550","-2.341100"
"000001","2009-09-23","2897.810","2924.200","2825.860","2842.720","-1.892300"
"000001","2009-09-24","2824.580","2886.260","2783.110","2853.550","0.381000"
"000001","2009-09-25","2836.700","2864.080","2812.920","2838.840","-0.515500"
"000001","2009-09-28","2844.370","2857.950","2752.770","2763.530","-2.652800"
"000001","2009-09-29","2763.760","2779.690","2712.300","2754.540","-0.325300"
"000001","2009-09-30","2772.570","2803.860","2763.710","2779.430","0.903600"
"000001","2009-10-09","2840.130","2912.550","2834.620","2911.720","4.759600"
"000001","2009-10-12","2927.020","2932.080","2893.570","2894.480","-0.592100"
"000001","2009-10-13","2889.790","2937.820","2886.960","2936.190","1.441000"
"000001","2009-10-14","2945.670","3010.610","2943.740","2970.530","1.169500"
"000001","2009-10-15","2994.890","3014.260","2967.110","2979.790","0.311700"
"000001","2009-10-16","2992.750","3008.180","2931.920","2976.630","-0.106000"
"000001","2009-10-19","2974.640","3039.610","2962.310","3038.270","2.070800"
"000001","2009-10-20","3062.550","3084.940","3053.640","3084.450","1.519900"
"000001","2009-10-21","3080.520","3105.510","3062.560","3070.590","-0.449400"
"000001","2009-10-22","3068.680","3080.660","3045.030","3051.410","-0.624600"
"000001","2009-10-23","3057.390","3123.460","3057.390","3107.850","1.849600"
"000001","2009-10-26","3114.290","3123.360","3083.180","3109.570","0.055300"
"000001","2009-10-27","3086.090","3086.090","3020.490","3021.460","-2.833500"
"000001","2009-10-28","3014.180","3038.060","2974.260","3031.330","0.326700"
"000001","2009-10-29","2975.200","2993.440","2952.010","2960.470","-2.337600"
"000001","2009-10-30","3007.250","3027.130","2983.930","2995.850","1.195100"
"000001","2009-11-02","2933.820","3077.910","2923.530","3076.650","2.697100"
"000001","2009-11-03","3085.740","3121.200","3078.940","3114.230","1.221500"
"000001","2009-11-04","3119.310","3141.450","3096.350","3128.540","0.459500"
"000001","2009-11-05","3133.510","3158.720","3122.520","3155.050","0.847400"
"000001","2009-11-06","3176.140","3183.570","3156.990","3164.040","0.284900"
"000001","2009-11-09","3162.150","3176.660","3141.770","3175.590","0.365000"
"000001","2009-11-10","3203.170","3211.110","3176.260","3178.610","0.095100"
"000001","2009-11-11","3176.310","3186.600","3149.070","3175.190","-0.107600"
"000001","2009-11-12","3181.460","3199.870","3163.080","3172.950","-0.070500"
"000001","2009-11-13","3164.650","3189.090","3127.500","3187.650","0.463300"
"000001","2009-11-16","3206.430","3275.550","3206.430","3275.050","2.741800"
"000001","2009-11-17","3291.040","3298.380","3275.310","3282.890","0.239400"
"000001","2009-11-18","3287.270","3315.870","3274.210","3303.230","0.619600"
"000001","2009-11-19","3311.190","3329.030","3285.810","3320.610","0.526200"
"000001","2009-11-20","3309.380","3332.530","3280.180","3308.350","-0.369200"
"000001","2009-11-23","3312.970","3339.310","3305.500","3338.660","0.916200"
"000001","2009-11-24","3352.220","3361.390","3214.030","3223.530","-3.448400"
"000001","2009-11-25","3214.820","3291.170","3188.020","3290.170","2.067300"
"000001","2009-11-26","3296.010","3305.330","3160.350","3170.980","-3.622600"
"000001","2009-11-27","3137.300","3169.760","3080.890","3096.270","-2.356100"
"000001","2009-11-30","3114.290","3195.880","3114.290","3195.300","3.198400"
"000001","2009-12-01","3191.060","3240.660","3173.420","3235.360","1.253700"
"000001","2009-12-02","3252.980","3278.270","3245.960","3269.750","1.062900"
"000001","2009-12-03","3268.000","3270.370","3227.770","3264.630","-0.156600"
"000001","2009-12-04","3256.610","3319.130","3214.840","3317.040","1.605400"
"000001","2009-12-07","3313.060","3334.010","3302.130","3331.900","0.448000"
"000001","2009-12-08","3330.330","3330.380","3260.670","3296.660","-1.057700"
"000001","2009-12-09","3258.000","3284.650","3228.200","3239.570","-1.731800"
"000001","2009-12-10","3258.350","3276.130","3225.560","3254.260","0.453500"
"000001","2009-12-11","3260.450","3280.940","3242.370","3247.320","-0.213300"
"000001","2009-12-14","3246.950","3315.030","3178.230","3302.900","1.711600"
"000001","2009-12-15","3283.600","3303.180","3267.940","3274.460","-0.861100"
"000001","2009-12-16","3262.860","3299.330","3246.610","3255.210","-0.587900"
"000001","2009-12-17","3261.610","3272.980","3176.630","3179.080","-2.338700"
"000001","2009-12-18","3154.820","3169.580","3108.030","3113.890","-2.050600"
"000001","2009-12-21","3108.070","3123.990","3088.000","3122.970","0.291600"
"000001","2009-12-22","3126.620","3129.310","3039.860","3050.520","-2.319900"
"000001","2009-12-23","3048.200","3078.840","3041.350","3073.780","0.762500"
"000001","2009-12-24","3080.870","3156.530","3075.110","3153.410","2.590600"
"000001","2009-12-25","3149.230","3154.770","3128.150","3141.350","-0.382400"
"000001","2009-12-28","3148.860","3202.090","3148.860","3188.790","1.510200"
"000001","2009-12-29","3190.170","3212.520","3166.760","3211.760","0.720300"
"000001","2009-12-30","3211.830","3267.000","3206.220","3262.600","1.582900"
"000001","2009-12-31","3265.000","3282.210","3250.030","3277.140","0.445700"
"000001","2010-01-04","3289.750","3295.280","3243.320","3243.760","-1.018600"
"000001","2010-01-05","3254.470","3290.510","3221.460","3282.180","1.184400"
"000001","2010-01-06","3277.520","3295.870","3253.040","3254.220","-0.851900"
"000001","2010-01-07","3253.990","3268.820","3176.710","3192.780","-1.888000"
"000001","2010-01-08","3177.260","3198.920","3149.020","3196.000","0.100900"
"000001","2010-01-11","3301.610","3306.750","3197.330","3212.750","0.524100"
"000001","2010-01-12","3205.710","3275.200","3180.090","3273.970","1.905500"
"000001","2010-01-13","3204.980","3232.820","3165.490","3172.660","-3.094400"
"000001","2010-01-14","3183.380","3219.020","3165.600","3215.550","1.351900"
"000001","2010-01-15","3217.190","3241.820","3197.220","3224.150","0.267500"
"000001","2010-01-18","3213.640","3238.240","3202.210","3237.100","0.401700"
"000001","2010-01-19","3242.220","3268.810","3236.840","3246.870","0.301800"
"000001","2010-01-20","3252.040","3255.130","3148.330","3151.850","-2.926500"
"000001","2010-01-21","3154.190","3176.150","3126.900","3158.860","0.222400"
"000001","2010-01-22","3118.720","3147.830","3062.630","3128.590","-0.958300"
"000001","2010-01-25","3103.320","3137.000","3092.930","3094.410","-1.092500"
"000001","2010-01-26","3094.850","3107.200","3001.960","3019.390","-2.424400"
"000001","2010-01-27","3020.540","3028.650","2972.630","2986.610","-1.085600"
"000001","2010-01-28","2985.210","3006.040","2963.890","2994.140","0.252100"
"000001","2010-01-29","2979.740","3024.850","2968.450","2989.290","-0.162000"
"000001","2010-02-01","2981.370","2981.370","2912.890","2941.360","-1.603400"
"000001","2010-02-02","2955.750","2990.750","2930.560","2934.710","-0.226100"
"000001","2010-02-03","2945.030","3005.130","2890.020","3003.840","2.355600"
"000001","2010-02-04","2983.050","3015.130","2968.680","2995.310","-0.284000"
"000001","2010-02-05","2936.200","2959.230","2918.910","2939.400","-1.866600"
"000001","2010-02-08","2936.450","2954.270","2922.190","2935.170","-0.143900"
"000001","2010-02-09","2932.090","2957.470","2929.210","2948.840","0.465700"
"000001","2010-02-10","2967.140","2983.180","2958.220","2982.500","1.141500"
"000001","2010-02-11","2985.080","3001.640","2976.080","2985.500","0.100600"
"000001","2010-02-12","2996.090","3018.860","2993.440","3018.130","1.092900"
"000001","2010-02-22","3016.700","3026.660","3002.810","3003.400","-0.488100"
"000001","2010-02-23","2998.910","2998.910","2938.750","2982.580","-0.693200"
"000001","2010-02-24","2964.980","3023.740","2955.070","3022.180","1.327700"
"000001","2010-02-25","3026.660","3063.000","3022.370","3060.620","1.271900"
"000001","2010-02-26","3053.500","3067.530","3041.690","3051.940","-0.283600"
"000001","2010-03-01","3057.010","3093.100","3054.550","3087.840","1.176300"
"000001","2010-03-02","3089.710","3095.990","3060.960","3073.110","-0.477000"
"000001","2010-03-03","3074.100","3098.460","3061.470","3097.010","0.777700"
"000001","2010-03-04","3098.070","3102.400","3016.220","3023.370","-2.377800"
"000001","2010-03-05","3026.640","3044.170","3011.090","3031.070","0.254700"
"000001","2010-03-08","3036.420","3058.830","3030.910","3053.230","0.731100"
"000001","2010-03-09","3053.260","3084.850","3028.690","3069.140","0.521100"
"000001","2010-03-10","3067.150","3085.990","3034.740","3048.930","-0.658500"
"000001","2010-03-11","3050.640","3070.940","3025.310","3051.280","0.077100"
"000001","2010-03-12","3051.470","3057.520","3011.970","3013.410","-1.241100"
"000001","2010-03-15","3010.720","3013.520","2963.490","2976.940","-1.210300"
"000001","2010-03-16","2974.490","2993.840","2963.440","2992.840","0.534100"
"000001","2010-03-17","2999.820","3050.760","2994.890","3050.480","1.925900"
"000001","2010-03-18","3053.160","3063.590","3035.020","3046.090","-0.143900"
"000001","2010-03-19","3046.750","3069.660","3031.020","3067.750","0.711100"
"000001","2010-03-22","3069.660","3083.350","3061.760","3074.580","0.222600"
"000001","2010-03-23","3076.960","3082.970","3051.210","3053.130","-0.697700"
"000001","2010-03-24","3058.930","3076.750","3052.210","3056.810","0.120500"
"000001","2010-03-25","3051.360","3051.360","3012.310","3019.180","-1.231000"
"000001","2010-03-26","3017.220","3067.710","3009.910","3059.720","1.342700"
"000001","2010-03-29","3076.050","3130.280","3071.690","3123.800","2.094300"
"000001","2010-03-30","3123.830","3132.580","3113.770","3128.470","0.149500"
"000001","2010-03-31","3129.570","3130.110","3101.760","3109.110","-0.618800"
"000001","2010-04-01","3111.940","3148.340","3111.940","3147.420","1.232200"
"000001","2010-04-02","3154.770","3159.600","3141.870","3157.960","0.334900"
"000001","2010-04-06","3170.610","3177.970","3141.930","3158.680","0.022800"
"000001","2010-04-07","3156.310","3161.080","3132.240","3148.220","-0.331200"
"000001","2010-04-08","3143.450","3143.830","3110.260","3118.710","-0.937400"
"000001","2010-04-09","3118.930","3146.460","3114.790","3145.350","0.854200"
"000001","2010-04-12","3151.890","3156.210","3111.900","3129.260","-0.511500"
"000001","2010-04-13","3129.690","3173.630","3101.480","3161.250","1.022300"
"000001","2010-04-14","3161.550","3167.660","3145.560","3166.180","0.156000"
"000001","2010-04-15","3168.140","3181.660","3135.990","3164.970","-0.038200"
"000001","2010-04-16","3159.670","3159.670","3121.370","3130.300","-1.095400"
"000001","2010-04-19","3096.790","3096.790","2977.770","2980.300","-4.791900"
"000001","2010-04-20","2980.080","2998.910","2941.350","2979.530","-0.025800"
"000001","2010-04-21","2984.620","3034.330","2972.100","3033.280","1.804000"
"000001","2010-04-22","3021.290","3023.640","2978.460","2999.480","-1.114300"
"000001","2010-04-23","2995.570","3015.630","2966.790","2983.540","-0.531400"
"000001","2010-04-26","2988.080","2996.830","2965.830","2969.500","-0.470600"
"000001","2010-04-27","2962.150","2962.150","2866.340","2907.930","-2.073400"
"000001","2010-04-28","2883.170","2916.680","2865.470","2900.330","-0.261400"
"000001","2010-04-29","2912.200","2928.930","2867.940","2868.430","-1.099900"
"000001","2010-04-30","2867.650","2875.810","2820.950","2870.610","0.076000"
"000001","2010-05-04","2821.350","2862.560","2809.130","2835.280","-1.230700"
"000001","2010-05-05","2804.510","2857.290","2770.330","2857.150","0.771400"
"000001","2010-05-06","2838.950","2838.950","2735.000","2739.700","-4.110700"
"000001","2010-05-07","2685.990","2732.180","2665.810","2688.380","-1.873200"
"000001","2010-05-10","2690.860","2713.060","2646.590","2698.760","0.386100"
"000001","2010-05-11","2745.600","2751.070","2638.530","2647.570","-1.896800"
"000001","2010-05-12","2628.020","2668.120","2604.200","2655.710","0.307500"
"000001","2010-05-13","2653.580","2711.070","2646.900","2710.510","2.063500"
"000001","2010-05-14","2692.100","2712.860","2677.190","2696.630","-0.512100"
"000001","2010-05-17","2663.880","2663.880","2557.240","2559.930","-5.069300"
"000001","2010-05-18","2555.140","2603.320","2529.630","2594.780","1.361400"
"000001","2010-05-19","2581.630","2623.960","2554.980","2587.810","-0.268600"
"000001","2010-05-20","2571.540","2609.640","2551.450","2555.940","-1.231500"
"000001","2010-05-21","2492.580","2584.450","2481.970","2583.520","1.079100"
"000001","2010-05-24","2596.320","2680.490","2596.320","2673.420","3.479700"
"000001","2010-05-25","2654.360","2659.740","2609.090","2622.630","-1.899800"
"000001","2010-05-26","2620.850","2644.940","2610.510","2625.790","0.120500"
"000001","2010-05-27","2615.110","2662.080","2583.550","2655.920","1.147500"
"000001","2010-05-28","2680.400","2686.540","2641.410","2655.770","-0.005600"
"000001","2010-05-31","2647.870","2665.390","2591.540","2592.150","-2.395500"
"000001","2010-06-01","2577.760","2598.900","2534.270","2568.280","-0.920900"
"000001","2010-06-02","2548.540","2572.340","2521.060","2571.420","0.122300"
"000001","2010-06-03","2575.770","2596.140","2551.530","2552.660","-0.729600"
"000001","2010-06-04","2536.230","2556.970","2527.870","2553.590","0.036400"
"000001","2010-06-07","2508.330","2527.100","2491.660","2511.730","-1.639300"
"000001","2010-06-08","2510.080","2531.880","2491.650","2513.950","0.088400"
"000001","2010-06-09","2523.880","2589.470","2501.120","2583.870","2.781300"
"000001","2010-06-10","2561.550","2581.050","2554.790","2562.580","-0.824000"
"000001","2010-06-11","2574.900","2590.980","2566.620","2569.940","0.287200"
"000001","2010-06-17","2588.970","2595.510","2559.720","2560.250","-0.377100"
"000001","2010-06-18","2556.600","2568.860","2505.330","2513.220","-1.836900"
"000001","2010-06-21","2517.290","2587.340","2504.320","2586.210","2.904200"
"000001","2010-06-22","2579.630","2598.350","2572.960","2588.700","0.096300"
"000001","2010-06-23","2576.340","2593.670","2546.520","2569.870","-0.727400"
"000001","2010-06-24","2563.640","2586.900","2554.340","2566.750","-0.121400"
"000001","2010-06-25","2556.540","2572.830","2534.270","2552.820","-0.542700"
"000001","2010-06-28","2550.650","2561.490","2528.390","2535.280","-0.687100"
"000001","2010-06-29","2534.500","2541.140","2425.930","2427.050","-4.269000"
"000001","2010-06-30","2409.540","2411.440","2382.360","2398.370","-1.181700"
"000001","2010-07-01","2393.950","2410.770","2371.780","2373.790","-1.024900"
"000001","2010-07-02","2371.320","2386.400","2319.740","2382.900","0.383800"
"000001","2010-07-05","2358.760","2378.090","2335.570","2363.950","-0.795200"
"000001","2010-07-06","2358.280","2409.780","2356.550","2409.420","1.923500"
"000001","2010-07-07","2407.670","2421.680","2392.570","2421.120","0.485600"
"000001","2010-07-08","2429.680","2436.280","2402.000","2415.150","-0.246600"
"000001","2010-07-09","2416.580","2485.600","2398.680","2470.920","2.309200"
"000001","2010-07-12","2468.540","2501.020","2455.810","2490.720","0.801300"
